threshold,min_consecutive,precision,nfall_precision,recall,f1,accuracy
0.05,1,0.7349530646051905,0.0,1.0,0.8472310630171865,0.7349530646051905
0.05,3,0.7349530646051905,0.0,1.0,0.8472310630171865,0.7349530646051905
0.05,5,0.7349530646051905,0.0,1.0,0.8472310630171865,0.7349530646051905
0.1,1,0.7357656163626313,1.0,1.0,0.8477707006369426,0.7360574268360022
0.1,3,0.7365799667957942,1.0,1.0,0.8483110261312938,0.737161789066814
0.1,5,0.7373961218836566,1.0,1.0,0.8488520408163266,0.7382661512976256
0.15,1,0.7439910564561207,1.0,1.0,0.8532051282051282,0.7471010491441192
0.15,3,0.7485939257592801,1.0,1.0,0.856223866194918,0.7531750414135836
0.15,5,0.7549631310266591,1.0,1.0,0.8603749191984487,0.7614577581446714
0.2,1,0.7608695652173914,0.9841269841269841,0.9992486851990984,0.8639168561221177,0.7686361126449476
0.2,3,0.7674552798615119,0.9871794871794872,0.9992486851990984,0.8681462140992168,0.7769188293760353
0.2,5,0.7705677867902665,0.9882352941176471,0.9992486851990984,0.8701341184167484,0.7807840971838763
0.25,1,0.7828134196586227,0.9910714285714286,0.9992486851990984,0.8778877887788779,0.7956929872998344
0.25,3,0.7893175074183977,0.9920634920634921,0.9992486851990984,0.8819628647214854,0.8034235229155163
0.25,5,0.7990373044524669,0.9798657718120806,0.9977460555972952,0.887403942532576,0.8139149641082275
0.3,1,0.8030211480362538,0.9871794871794872,0.9984973703981969,0.8901540522438045,0.8188845941468802
0.3,3,0.8129981606376456,0.9722222222222222,0.9962434259954921,0.8953409858203916,0.8288238542241856
0.3,5,0.8225404732254047,0.9512195121951219,0.9924868519909842,0.8995573714674837,0.8371065709552733
0.35,1,0.8209417596034696,0.9695431472081218,0.9954921111945906,0.899830220713073,0.8371065709552733
0.35,3,0.8334384858044164,0.9557522123893806,0.9924868519909842,0.9060356652949245,0.8487023743787963
0.35,5,0.8524271844660194,0.9473684210526315,0.9894815927873779,0.9158553546592489,0.8663721700717836
0.39999999999999997,1,0.8496143958868895,0.9647058823529412,0.9932381667918858,0.915829580879806,0.8658199889563777
0.39999999999999997,3,0.8647406434668418,0.9513888888888888,0.9894815927873779,0.9229152067274001,0.8785201546107123
0.39999999999999997,5,0.8846153846153846,0.939209726443769,0.9849737039819685,0.9321009598293637,0.8945334069574821
0.44999999999999996,1,0.8862718707940781,0.9569230769230769,0.9894815927873779,0.9350372736954208,0.8989508558807289
0.44999999999999996,3,0.9117442668519805,0.9489247311827957,0.98572501878287,0.9472924187725632,0.9193815571507454
0.44999999999999996,5,0.9323843416370107,0.9482758620689655,0.9842223891810669,0.9576023391812866,0.9359469906129211
0.49999999999999994,1,0.9205903021784961,0.9458762886597938,0.9842223891810669,0.9513435003631081,0.9260077305356157
0.49999999999999994,3,0.9394812680115274,0.9361702127659575,0.9797145003756574,0.9591761677087166,0.9387078961899503
0.49999999999999994,5,0.9503649635036496,0.9342403628117913,0.9782118707738543,0.9640873750462792,0.9464384318056323
0.5499999999999999,1,0.944081336238199,0.9285714285714286,0.976709241172051,0.9601181683899557,0.9403644395361679
0.5499999999999999,3,0.9487929773226043,0.9234234234234234,0.9744552967693464,0.9614529280948851,0.9425731639977912
0.5499999999999999,5,0.9583952451708767,0.9118279569892473,0.9691960931630353,0.9637654090399701,0.9464384318056323
0.6,1,0.9547813194959229,0.9069264069264069,0.9676934635612322,0.9611940298507463,0.9425731639977912
0.6,3,0.9629909365558912,0.8850102669404517,0.9579263711495116,0.96045197740113,0.9420209828823854
0.6,5,0.9693251533742331,0.8678500986193294,0.9496619083395943,0.959392789373814,0.9409166206515737
0.65,1,0.9663865546218487,0.8685258964143426,0.9504132231404959,0.9583333333333334,0.9392600773053562
0.65,3,0.9712509712509713,0.8454198473282443,0.9391435011269722,0.9549274255156608,0.9348426283821093
0.65,5,0.9736842105263158,0.8025134649910234,0.9173553719008265,0.9446808510638298,0.921038100496963
0.7,1,0.9732283464566929,0.8243992606284658,0.9286250939143501,0.9504036908881199,0.9287686361126449
0.7,3,0.9773462783171522,0.7860869565217391,0.9075882794891059,0.9411764705882353,0.9166206515737162
0.7,5,0.9827018121911038,0.7688442211055276,0.8963185574755823,0.937524557956778,0.9122032026504694
0.75,1,0.9778869778869779,0.7677966101694915,0.8970698722764838,0.9357366771159875,0.90944229707344
0.75,3,0.9824120603015075,0.7439222042139384,0.8812922614575507,0.929108910891089,0.9011595803423523
0.75,5,0.9855442176870748,0.7291338582677165,0.8707738542449286,0.9246110889509374,0.8956377691882937
0.7999999999999999,1,0.9855564995751912,0.7302839116719243,0.8715251690458302,0.9250398724082934,0.8961899503036996
0.7999999999999999,3,0.988734835355286,0.710806697108067,0.8572501878287002,0.9183098591549296,0.8879072335726118
0.7999999999999999,5,0.9903083700440528,0.6937869822485208,0.8444778362133734,0.9115977291159773,0.879624516841524
0.85,1,0.9911504424778761,0.6901615271659325,0.8414725770097671,0.9101991060544494,0.8779679734953064
0.85,3,0.9918845807033363,0.6709401709401709,0.8264462809917356,0.9016393442622951,0.8674765323025952
0.85,5,0.9926672777268561,0.6555555555555556,0.8136739293764087,0.8943022295623452,0.8586416344561016
0.9,1,0.9916434540389972,0.6416893732970027,0.8024042073628851,0.8870431893687708,0.8498067366096079
0.9,3,0.9924599434495759,0.6293333333333333,0.7911344853493614,0.8804347826086957,0.842076200993926
0.9,5,0.9923150816522575,0.612987012987013,0.7761081893313299,0.8709949409780775,0.8310325786858089
0.95,1,0.9950099800399201,0.5871446229913473,0.749060856498873,0.8546935276468067,0.8128106018774158
0.95,3,0.9969262295081968,0.5712574850299401,0.7310293012772352,0.8435197225834417,0.800662617338487
0.95,5,0.9968354430379747,0.5527230590961761,0.709992486851991,0.8293111013602458,0.7852015461071231
