threshold,min_consecutive,precision,nfall_precision,recall,nfall_recall,min_pr,f1,accuracy
0.05,1,0.7357656163626313,1.0,1.0,0.004166666666666667,0.004166666666666667,0.8477707006369426,0.7360574268360022
0.05,2,0.7357656163626313,1.0,1.0,0.004166666666666667,0.004166666666666667,0.8477707006369426,0.7360574268360022
0.05,3,0.7357656163626313,1.0,1.0,0.004166666666666667,0.004166666666666667,0.8477707006369426,0.7360574268360022
0.05,4,0.7361725663716814,1.0,1.0,0.00625,0.00625,0.8480407773176171,0.7366096079514081
0.05,5,0.7361725663716814,1.0,1.0,0.00625,0.00625,0.8480407773176171,0.7366096079514081
0.05,7,0.7365799667957942,1.0,1.0,0.008333333333333333,0.008333333333333333,0.8483110261312938,0.737161789066814
0.05,9,0.7365799667957942,1.0,1.0,0.008333333333333333,0.008333333333333333,0.8483110261312938,0.737161789066814
0.075,1,0.7361725663716814,1.0,1.0,0.00625,0.00625,0.8480407773176171,0.7366096079514081
0.075,2,0.7361725663716814,1.0,1.0,0.00625,0.00625,0.8480407773176171,0.7366096079514081
0.075,3,0.7365799667957942,1.0,1.0,0.008333333333333333,0.008333333333333333,0.8483110261312938,0.737161789066814
0.075,4,0.7365799667957942,1.0,1.0,0.008333333333333333,0.008333333333333333,0.8483110261312938,0.737161789066814
0.075,5,0.7373961218836566,1.0,1.0,0.0125,0.0125,0.8488520408163266,0.7382661512976256
0.075,7,0.7378048780487805,1.0,1.0,0.014583333333333334,0.014583333333333334,0.8491228070175438,0.7388183324130315
0.075,9,0.7386237513873474,1.0,1.0,0.01875,0.01875,0.8496648579636131,0.7399226946438432
0.1,1,0.7369878183831672,1.0,1.0,0.010416666666666666,0.010416666666666666,0.8485814472425884,0.7377139701822197
0.1,2,0.7369878183831672,1.0,1.0,0.010416666666666666,0.010416666666666666,0.8485814472425884,0.7377139701822197
0.1,3,0.7373961218836566,1.0,1.0,0.0125,0.0125,0.8488520408163266,0.7382661512976256
0.1,4,0.7382140876317249,1.0,1.0,0.016666666666666666,0.016666666666666666,0.8493937460114869,0.7393705135284373
0.1,5,0.7390338700721821,1.0,1.0,0.020833333333333332,0.020833333333333332,0.8499361430395913,0.7404748757592491
0.1,7,0.7402669632925473,1.0,1.0,0.027083333333333334,0.027083333333333334,0.8507510386705018,0.7421314191054665
0.1,9,0.7415041782729805,1.0,1.0,0.03333333333333333,0.03333333333333333,0.8515674984005118,0.7437879624516841
0.125,1,0.7378048780487805,1.0,1.0,0.014583333333333334,0.014583333333333334,0.8491228070175438,0.7388183324130315
0.125,2,0.7390338700721821,1.0,1.0,0.020833333333333332,0.020833333333333332,0.8499361430395913,0.7404748757592491
0.125,3,0.7398554752640356,1.0,1.0,0.025,0.025,0.850479233226837,0.7415792379900608
0.125,4,0.7402669632925473,1.0,1.0,0.027083333333333334,0.027083333333333334,0.8507510386705018,0.7421314191054665
0.125,5,0.7427455357142857,1.0,1.0,0.03958333333333333,0.03958333333333333,0.8523855267371118,0.7454445057979017
0.125,7,0.7456582633053221,1.0,1.0,0.05416666666666667,0.05416666666666667,0.8543003851091142,0.7493097736057427
0.125,9,0.7494369369369369,1.0,1.0,0.07291666666666667,0.07291666666666667,0.8567750241390408,0.7542794036443954
0.15,1,0.7415041782729805,1.0,1.0,0.03333333333333333,0.03333333333333333,0.8515674984005118,0.7437879624516841
0.15,2,0.7439910564561207,1.0,1.0,0.04583333333333333,0.04583333333333333,0.8532051282051282,0.7471010491441192
0.15,3,0.7444071588366891,1.0,1.0,0.04791666666666667,0.04791666666666667,0.8534786790638026,0.7476532302595251
0.15,4,0.7469135802469136,1.0,1.0,0.06041666666666667,0.06041666666666667,0.8551236749116607,0.7509663169519603
0.15,5,0.7490151941474396,1.0,1.0,0.07083333333333333,0.07083333333333333,0.8564993564993566,0.7537272225289895
0.15,7,0.7532541029994341,1.0,1.0,0.09166666666666666,0.09166666666666666,0.8592640413169788,0.7592490336830481
0.15,9,0.7610062893081762,1.0,1.0,0.12916666666666668,0.12916666666666668,0.8642857142857143,0.7691882937603534
0.175,1,0.7452407614781635,1.0,1.0,0.052083333333333336,0.052083333333333336,0.8540263073468078,0.7487575924903368
0.175,2,0.7477528089887641,1.0,1.0,0.06458333333333334,0.06458333333333334,0.8556734169077467,0.7520706791827719
0.175,3,0.7519774011299435,1.0,1.0,0.08541666666666667,0.08541666666666667,0.8584327636246372,0.7575924903368305
0.175,4,0.7553916004540295,1.0,1.0,0.10208333333333333,0.10208333333333333,0.8606530876172002,0.7620099392600773
0.175,5,0.76,0.9836065573770492,0.9992486851990984,0.125,0.125,0.8633560532294711,0.7675317504141358
0.175,7,0.7670126874279123,0.987012987012987,0.9992486851990984,0.15833333333333333,0.15833333333333333,0.8678629690048939,0.7763666482606295
0.175,9,0.775438596491228,0.9504950495049505,0.9962434259954921,0.2,0.2,0.8720815521210127,0.7852015461071231
0.2,1,0.7541076487252124,1.0,1.0,0.09583333333333334,0.09583333333333334,0.8598191214470283,0.7603533959138598
0.2,2,0.7579726651480638,1.0,1.0,0.11458333333333333,0.11458333333333333,0.862325882734046,0.7653230259525124
0.2,3,0.761441647597254,1.0,1.0,0.13125,0.13125,0.864566417668074,0.7697404748757593
0.2,4,0.7658227848101266,1.0,1.0,0.15208333333333332,0.15208333333333332,0.8673835125448028,0.7752622860298177
0.2,5,0.7719094602437608,0.9886363636363636,0.9992486851990984,0.18125,0.18125,0.8709888670595939,0.7824406405300939
0.2,7,0.7853341218214075,0.975,0.9977460555972952,0.24375,0.24375,0.8788881535407015,0.7979017117614577
0.2,9,0.7989130434782609,0.9483870967741935,0.9939894815927873,0.30625,0.30625,0.8858386340810177,0.811706239646604
0.22499999999999998,1,0.7631880733944955,1.0,1.0,0.13958333333333334,0.13958333333333334,0.8656910569105691,0.7719491993373827
0.22499999999999998,2,0.769364161849711,1.0,1.0,0.16875,0.16875,0.8696504410323425,0.7796797349530646
0.22499999999999998,3,0.774606872451951,0.9893617021276596,0.9992486851990984,0.19375,0.19375,0.8727034120734907,0.785753727222529
0.22499999999999998,4,0.7839433293978748,0.9743589743589743,0.9977460555972952,0.2375,0.2375,0.8780165289256198,0.7962451684152402
0.22499999999999998,5,0.7871962062833432,0.9758064516129032,0.9977460555972952,0.2520833333333333,0.2520833333333333,0.880053015241882,0.8001104362230812
0.22499999999999998,7,0.8055893074119077,0.9696969696969697,0.9962434259954921,0.3333333333333333,0.3333333333333333,0.8908296943231442,0.8205411374930978
0.22499999999999998,9,0.8198757763975155,0.945273631840796,0.9917355371900827,0.3958333333333333,0.3958333333333333,0.8976538592315538,0.8337934842628382
0.25,1,0.7741559953434226,0.989247311827957,0.9992486851990984,0.19166666666666668,0.19166666666666668,0.8724171859626106,0.7852015461071231
0.25,2,0.7823529411764706,0.990990990990991,0.9992486851990984,0.22916666666666666,0.22916666666666666,0.8775981524249423,0.7951408061844285
0.25,3,0.7902554961378491,0.9921875,0.9992486851990984,0.26458333333333334,0.26458333333333334,0.8825481088254811,0.804527885146328
0.25,4,0.7980769230769231,0.9795918367346939,0.9977460555972952,0.3,0.3,0.8868113522537563,0.8128106018774158
0.25,5,0.8096400244051251,0.9767441860465116,0.9969947407963937,0.35,0.35,0.8936026936026936,0.8255107675317505
0.25,7,0.8278021289918598,0.9579439252336449,0.9932381667918858,0.4270833333333333,0.4270833333333333,0.9030054644808744,0.8431805632247377
0.25,9,0.8505821474773609,0.939622641509434,0.9879789631855748,0.51875,0.51875,0.9141466805700383,0.8636112644947542
0.27499999999999997,1,0.7934328358208955,0.9852941176470589,0.9984973703981969,0.2791666666666667,0.2791666666666667,0.8842315369261478,0.8078409718387631
0.27499999999999997,2,0.8015681544028951,0.9869281045751634,0.9984973703981969,0.3145833333333333,0.3145833333333333,0.8892606222816996,0.8172280508006626
0.27499999999999997,3,0.8070602556299452,0.9702380952380952,0.9962434259954921,0.33958333333333335,0.33958333333333335,0.8917283120376597,0.8221976808393153
0.27499999999999997,4,0.8163894023413432,0.9680851063829787,0.9954921111945906,0.37916666666666665,0.37916666666666665,0.8970886932972241,0.8321369409166206
0.27499999999999997,5,0.8286429018136335,0.9716981132075472,0.9954921111945906,0.42916666666666664,0.42916666666666664,0.9044368600682594,0.8453892876863611
0.27499999999999997,7,0.8553826199740596,0.9553903345724907,0.990984222389181,0.5354166666666667,0.5354166666666667,0.9182039679777236,0.8702374378796245
0.27499999999999997,9,0.8780160857908847,0.9341692789968652,0.9842223891810669,0.6208333333333333,0.6208333333333333,0.9280906836698547,0.8879072335726118
0.3,1,0.8048484848484848,0.9813664596273292,0.9977460555972952,0.32916666666666666,0.32916666666666666,0.8909761824890976,0.8205411374930978
0.3,2,0.8137254901960784,0.9832402234636871,0.9977460555972952,0.36666666666666664,0.36666666666666664,0.8963887951400608,0.830480397570403
0.3,3,0.8248129675810474,0.961352657004831,0.9939894815927873,0.41458333333333336,0.41458333333333336,0.901533219761499,0.8404196576477084
0.3,4,0.84,0.9661016949152542,0.9939894815927873,0.475,0.475,0.9105299380591878,0.8564329099944782
0.3,5,0.8524484536082474,0.9691119691119691,0.9939894815927873,0.5229166666666667,0.5229166666666667,0.9177939646201873,0.8691330756488128
0.3,7,0.8803475935828877,0.9555555555555556,0.9894815927873779,0.6270833333333333,0.6270833333333333,0.9317297488503714,0.8934290447266704
0.3,9,0.8976648351648352,0.9323943661971831,0.9819684447783621,0.6895833333333333,0.6895833333333333,0.9379260853964837,0.9044726670347875
0.32499999999999996,1,0.8237119801365611,0.98,0.9969947407963937,0.4083333333333333,0.4083333333333333,0.902107409925221,0.8409718387631143
0.32499999999999996,2,0.8380771663504112,0.9739130434782609,0.9954921111945906,0.4666666666666667,0.4666666666666667,0.9100274725274725,0.8553285477636665
0.32499999999999996,3,0.8540051679586563,0.9657794676806084,0.9932381667918858,0.5291666666666667,0.5291666666666667,0.9183744355679055,0.8702374378796245
