threshold,min_consecutive,eval_level,precision,nfall_precision,recall,nfall_recall,min_pr,f1,accuracy
0.05,1,video,0.6365795724465558,1.0,1.0,0.05555555555555555,0.05555555555555555,0.7779390420899855,0.6441860465116279
0.05,3,video,0.639618138424821,1.0,1.0,0.06790123456790123,0.06790123456790123,0.7802037845705968,0.6488372093023256
0.05,5,video,0.6440168370414913,0.9824561403508771,0.9990671641791045,0.08641975308641975,0.08641975308641975,0.7831809872029251,0.6552325581395348
0.1,1,video,0.6590769230769231,0.9894736842105263,0.9990671641791045,0.14506172839506173,0.14506172839506173,0.7942157953281425,0.6773255813953488
0.1,3,video,0.6674984404242046,0.9829059829059829,0.9981343283582089,0.17746913580246915,0.17746913580246915,0.8,0.688953488372093
0.1,5,video,0.6789574062301335,0.9727891156462585,0.996268656716418,0.22067901234567902,0.22067901234567902,0.8075614366729679,0.7040697674418605
0.15,1,video,0.6817602040816326,0.9802631578947368,0.9972014925373134,0.22993827160493827,0.22993827160493827,0.8098484848484848,0.708139534883721
0.15,3,video,0.6988188976377953,0.9642857142857143,0.9934701492537313,0.2916666666666667,0.2916666666666667,0.8204930662557781,0.7290697674418605
0.15,5,video,0.7170830519918974,0.9581589958158996,0.9906716417910447,0.3533950617283951,0.3533950617283951,0.8319623971797885,0.7505813953488372
0.2,1,video,0.7155346334902488,0.9656652360515021,0.9925373134328358,0.3472222222222222,0.3472222222222222,0.8315748339194998,0.7494186046511628
0.2,3,video,0.7369519832985386,0.9540636042402827,0.9878731343283582,0.4166666666666667,0.4166666666666667,0.8441610203268235,0.7726744186046511
0.2,5,video,0.7560975609756098,0.9447852760736196,0.9832089552238806,0.47530864197530864,0.47530864197530864,0.8548256285482563,0.791860465116279
0.25,1,video,0.7482369534555712,0.9635761589403974,0.9897388059701493,0.44907407407407407,0.44907407407407407,0.8522088353413654,0.786046511627907
0.25,3,video,0.7734604105571847,0.952247191011236,0.9841417910447762,0.5231481481481481,0.5231481481481481,0.8661740558292282,0.8104651162790698
0.25,5,video,0.7981580966999232,0.9232613908872902,0.9701492537313433,0.5941358024691358,0.5941358024691358,0.8757894736842105,0.8284883720930233
0.3,1,video,0.7839046199701938,0.9470899470899471,0.9813432835820896,0.5524691358024691,0.5524691358024691,0.871582435791218,0.8197674418604651
0.3,3,video,0.8146989835809226,0.9319727891156463,0.9720149253731343,0.6342592592592593,0.6342592592592593,0.8864313058273076,0.8447674418604652
0.3,5,video,0.8382838283828383,0.889763779527559,0.9477611940298507,0.6975308641975309,0.6975308641975309,0.8896672504378283,0.8534883720930233
0.35,1,video,0.8194662480376766,0.9372197309417041,0.9738805970149254,0.6450617283950617,0.6450617283950617,0.8900255754475703,0.85
0.35,3,video,0.8532563891178895,0.9270216962524654,0.9654850746268657,0.7253086419753086,0.7253086419753086,0.9059080962800875,0.875
0.35,5,video,0.8729037952338923,0.858603066439523,0.9225746268656716,0.7777777777777778,0.7777777777777778,0.8970521541950113,0.8680232558139535
0.39999999999999997,1,video,0.8554913294797688,0.9292730844793713,0.9664179104477612,0.7299382716049383,0.7299382716049383,0.9075777485764345,0.8773255813953489
0.39999999999999997,3,video,0.8792354474370113,0.8945518453427065,0.9440298507462687,0.7854938271604939,0.7854938271604939,0.9104813315339632,0.8843023255813953
0.39999999999999997,5,video,0.9,0.8104477611940298,0.8815298507462687,0.8379629629629629,0.8104477611940298,0.8906691800188501,0.8651162790697674
