threshold,min_consecutive,precision,nfall_precision,recall,nfall_recall,min_pr,f1,accuracy
0.05,1,0.7353591160220995,1.0,1.0,0.0020833333333333333,0.0020833333333333333,0.8475007959248647,0.7355052457205964
0.05,2,0.7353591160220995,1.0,1.0,0.0020833333333333333,0.0020833333333333333,0.8475007959248647,0.7355052457205964
0.05,3,0.7353591160220995,1.0,1.0,0.0020833333333333333,0.0020833333333333333,0.8475007959248647,0.7355052457205964
0.05,4,0.7353591160220995,1.0,1.0,0.0020833333333333333,0.0020833333333333333,0.8475007959248647,0.7355052457205964
0.05,5,0.7357656163626313,1.0,1.0,0.004166666666666667,0.004166666666666667,0.8477707006369426,0.7360574268360022
0.05,7,0.7365799667957942,1.0,1.0,0.008333333333333333,0.008333333333333333,0.8483110261312938,0.737161789066814
0.05,9,0.7373961218836566,1.0,1.0,0.0125,0.0125,0.8488520408163266,0.7382661512976256
0.075,1,0.7369878183831672,1.0,1.0,0.010416666666666666,0.010416666666666666,0.8485814472425884,0.7377139701822197
0.075,2,0.7369878183831672,1.0,1.0,0.010416666666666666,0.010416666666666666,0.8485814472425884,0.7377139701822197
0.075,3,0.7378048780487805,1.0,1.0,0.014583333333333334,0.014583333333333334,0.8491228070175438,0.7388183324130315
0.075,4,0.7398554752640356,1.0,1.0,0.025,0.025,0.850479233226837,0.7415792379900608
0.075,5,0.741917502787068,1.0,1.0,0.035416666666666666,0.035416666666666666,0.85184,0.74434014356709
0.075,7,0.7439910564561207,1.0,1.0,0.04583333333333333,0.04583333333333333,0.8532051282051282,0.7471010491441192
0.075,9,0.7469135802469136,1.0,1.0,0.06041666666666667,0.06041666666666667,0.8551236749116607,0.7509663169519603
0.1,1,0.7460762331838565,1.0,1.0,0.05625,0.05625,0.8545746388443017,0.7498619547211486
0.1,2,0.7485939257592801,1.0,1.0,0.06875,0.06875,0.856223866194918,0.7531750414135836
0.1,3,0.7519774011299435,1.0,1.0,0.08541666666666667,0.08541666666666667,0.8584327636246372,0.7575924903368305
0.1,4,0.7528280542986425,1.0,1.0,0.08958333333333333,0.08958333333333333,0.8589867699257825,0.7586968525676422
0.1,5,0.7575412635173592,1.0,1.0,0.1125,0.1125,0.8620466321243523,0.7647708448371066
0.1,7,0.7640642939150402,1.0,1.0,0.14375,0.14375,0.86625447445493,0.7730535615681944
0.1,9,0.7742873763816173,1.0,1.0,0.19166666666666668,0.19166666666666668,0.8727868852459018,0.785753727222529
0.125,1,0.7601370645345517,1.0,1.0,0.125,0.125,0.8637248539909149,0.7680839315295417
0.125,2,0.7662636729994243,1.0,1.0,0.15416666666666667,0.15416666666666667,0.8676662320730117,0.7758144671452236
0.125,3,0.7711471610660486,1.0,1.0,0.17708333333333334,0.17708333333333334,0.8707883545960092,0.781888459414688
0.125,4,0.7779076563413209,1.0,1.0,0.20833333333333334,0.20833333333333334,0.8750821827744906,0.7901711761457758
0.125,5,0.7852507374631268,1.0,1.0,0.24166666666666667,0.24166666666666667,0.8797091870456047,0.7990060739922694
0.125,7,0.7974835230677052,1.0,1.0,0.29583333333333334,0.29583333333333334,0.8873333333333333,0.8133627829928216
0.125,9,0.8159509202453987,0.994475138121547,0.9992486851990984,0.375,0.375,0.8983451536643027,0.8337934842628382
0.15,1,0.7783625730994153,1.0,1.0,0.21041666666666667,0.21041666666666667,0.8753699440973365,0.7907233572611817
0.15,2,0.784325279905716,1.0,1.0,0.2375,0.2375,0.8791281373844122,0.7979017117614577
0.15,3,0.7927337701012508,1.0,1.0,0.275,0.275,0.8843853820598007,0.8078409718387631
0.15,4,0.8003607937462417,1.0,1.0,0.30833333333333335,0.30833333333333335,0.8891115564462259,0.8166758696852567
0.15,5,0.8085106382978723,0.9939759036144579,0.9992486851990984,0.34375,0.34375,0.8938172043010753,0.8255107675317505
0.15,7,0.8266003729024238,0.995049504950495,0.9992486851990984,0.41875,0.41875,0.9047619047619048,0.8453892876863611
0.15,9,0.8427393785668992,0.9914529914529915,0.9984973703981969,0.48333333333333334,0.48333333333333334,0.9140302613480056,0.8619547211485368
0.175,1,0.7936791890280263,1.0,1.0,0.2791666666666667,0.2791666666666667,0.8849734042553192,0.8089453340695748
0.175,2,0.8008423586040915,1.0,1.0,0.3104166666666667,0.3104166666666667,0.8894086201135983,0.8172280508006626
0.175,3,0.8110907982937233,1.0,1.0,0.3541666666666667,0.3541666666666667,0.8956931359353971,0.8288238542241856
0.175,4,0.8179581795817958,0.9945945945945946,0.9992486851990984,0.38333333333333336,0.38333333333333336,0.8995603652350356,0.8360022087244616
0.175,5,0.8296943231441049,0.9951923076923077,0.9992486851990984,0.43125,0.43125,0.9066121336059986,0.8487023743787963
0.175,7,0.8490083173384517,0.9838709677419355,0.9969947407963937,0.5083333333333333,0.5083333333333333,0.9170697995853491,0.8674765323025952
0.175,9,0.8647058823529412,0.9715302491103203,0.9939894815927873,0.56875,0.56875,0.9248514505417685,0.8812810601877415
0.2,1,0.8061780738946094,1.0,1.0,0.3333333333333333,0.3333333333333333,0.8926894701542589,0.823302043070127
0.2,2,0.8150642988364972,1.0,1.0,0.37083333333333335,0.37083333333333335,0.898110661268556,0.8332413031474324
0.2,3,0.8245505269683819,0.9949494949494949,0.9992486851990984,0.41041666666666665,0.41041666666666665,0.9035326086956522,0.8431805632247377
0.2,4,0.8378548895899054,0.9867256637168141,0.9977460555972952,0.46458333333333335,0.46458333333333335,0.9108367626886146,0.8564329099944782
0.2,5,0.8479233226837061,0.983739837398374,0.9969947407963937,0.5041666666666667,0.5041666666666667,0.9164364640883979,0.8663721700717836
0.2,7,0.8649706457925636,0.9820143884892086,0.9962434259954921,0.56875,0.56875,0.9259776536312849,0.8829376035339591
0.2,9,0.8823529411764706,0.9650793650793651,0.9917355371900827,0.6333333333333333,0.6333333333333333,0.933852140077821,0.8967421314191054
0.22499999999999998,1,0.816953316953317,0.994535519125683,0.9992486851990984,0.37916666666666665,0.37916666666666665,0.8989523487664752,0.83489784649365
0.22499999999999998,2,0.8286604361370716,0.9951456310679612,0.9992486851990984,0.4270833333333333,0.4270833333333333,0.9059945504087192,0.8475980121479846
0.22499999999999998,3,0.8395451674036639,0.9912280701754386,0.9984973703981969,0.4708333333333333,0.4708333333333333,0.9121482498284145,0.8586416344561016
0.22499999999999998,4,0.8506410256410256,0.9840637450199203,0.9969947407963937,0.5145833333333333,0.5145833333333333,0.9180214458664823,0.8691330756488128
0.22499999999999998,5,0.8650586701434159,0.9855595667870036,0.9969947407963937,0.56875,0.56875,0.9263525305410122,0.883489784649365
0.22499999999999998,7,0.8851802403204272,0.9840255591054313,0.9962434259954921,0.6416666666666667,0.6416666666666667,0.9374337221633086,0.902263942573164
0.22499999999999998,9,0.9012345679012346,0.9518413597733711,0.9872276483846731,0.7,0.7,0.9422732162065256,0.9110988404196576
0.25,1,0.8281444582814446,0.9951219512195122,0.9992486851990984,0.425,0.425,0.9056860742254,0.8470458310325787
0.25,2,0.8433734939759037,0.9957264957264957,0.9992486851990984,0.48541666666666666,0.48541666666666666,0.9147180192572216,0.8630590833793484
0.25,3,0.8535645472061657,0.9921259842519685,0.9984973703981969,0.525,0.525,0.920360110803324,0.8729983434566538
0.25,4,0.8717948717948718,0.9827586206896551,0.9962434259954921,0.59375,0.59375,0.9298737727910239,0.8895637769188294
0.25,5,0.8821571238348869,0.9805825242718447,0.9954921111945906,0.63125,0.63125,0.9354041651959054,0.8989508558807289
0.25,7,0.9015047879616963,0.9627507163323782,0.9902329075882795,0.7,0.7,0.9437880415324024,0.9133075648812811
0.25,9,0.9179523141654979,0.9428571428571428,0.9834710743801653,0.75625,0.75625,0.9495828799419659,0.9232468249585865
0.27499999999999997,1,0.8476736775015934,0.9958677685950413,0.9992486851990984,0.5020833333333333,0.5020833333333333,0.9172413793103448,0.8674765323025952
0.27499999999999997,2,0.8613989637305699,0.9962546816479401,0.9992486851990984,0.5541666666666667,0.5541666666666667,0.9252173913043477,0.8812810601877415
0.27499999999999997,3,0.8741765480895916,0.9863481228668942,0.9969947407963937,0.6020833333333333,0.6020833333333333,0.9315549315549316,0.8923246824958586
0.27499999999999997,4,0.8851035404141616,0.9808917197452229,0.9954921111945906,0.6416666666666667,0.6416666666666667,0.9370579915134369,0.9017117614577581
0.27499999999999997,5,0.8945233265720081,0.9759036144578314,0.9939894815927873,0.675,0.675,0.9416370106761565,0.90944229707344
0.27499999999999997,7,0.9156206415620641,0.9522546419098143,0.9864763335837716,0.7479166666666667,0.7479166666666667,0.9497287522603978,0.9232468249585865
0.27499999999999997,9,0.9286733238231099,0.9290953545232273,0.9782118707738543,0.7916666666666666,0.7916666666666666,0.9527991218441273,0.9287686361126449
0.3,1,0.8619572261827608,0.996268656716418,0.9992486851990984,0.55625,0.55625,0.9255393180236603,0.8818332413031474
0.3,2,0.8719632304661852,0.9895833333333334,0.9977460555972952,0.59375,0.59375,0.9306236860546602,0.890668139149641
0.3,3,0.8857715430861723,0.9840764331210191,0.9962434259954921,0.64375,0.64375,0.9377652050919377,0.9028161236885699
0.3,4,0.8980978260869565,0.9734513274336283,0.9932381667918858,0.6875,0.6875,0.9432750624331073,0.9122032026504694
0.3,5,0.9040438656614119,0.9659090909090909,0.990984222389181,0.7083333333333334,0.7083333333333334,0.9455197132616487,0.9160684704583103
0.3,7,0.9302491103202847,0.9408866995073891,0.9819684447783621,0.7958333333333333,0.7958333333333333,0.9554093567251462,0.932633903920486
0.3,9,0.9404502541757443,0.9170506912442397,0.9729526671675433,0.8291666666666667,0.8291666666666667,0.9564254062038405,0.9348426283821093
0.32499999999999996,1,0.8749177090190915,0.9931506849315068,0.9984973703981969,0.6041666666666666,0.6041666666666666,0.9326315789473684,0.8939812258420762
0.32499999999999996,2,0.8834886817576565,0.9870550161812298,0.9969947407963937,0.6354166666666666,0.6354166666666666,0.9368160960112955,0.9011595803423523
0.32499999999999996,3,0.8974184782608695,0.9705014749262537,0.9924868519909842,0.6854166666666667,0.6854166666666667,0.9425615412058509,0.9110988404196576
0.32499999999999996,4,0.9077134986225895,0.9637883008356546,0.9902329075882795,0.7208333333333333,0.7208333333333333,0.9471793029105282,0.9188293760353395
0.32499999999999996,5,0.9184668989547038,0.9654255319148937,0.9902329075882795,0.75625,0.75625,0.953000723065799,0.9282164549972391
0.32499999999999996,7,0.9379956741167988,0.9292452830188679,0.9774605559729527,0.8208333333333333,0.8208333333333333,0.9573215599705667,0.9359469906129211
0.32499999999999996,9,0.9484536082474226,0.9050772626931567,0.9676934635612322,0.8541666666666666,0.8541666666666666,0.9579769431015248,0.9376035339591386
0.35,1,0.8828229027962716,0.9838187702265372,0.9962434259954921,0.6333333333333333,0.6333333333333333,0.9361101306036004,0.9000552181115405
0.35,2,0.8921832884097035,0.9785932721712538,0.994740796393689,0.6666666666666666,0.6666666666666666,0.9406749555950267,0.9077857537272225
0.35,3,0.9039780521262003,0.9631728045325779,0.9902329075882795,0.7083333333333334,0.7083333333333334,0.9451416278235927,0.9155162893429045
0.35,4,0.920979020979021,0.963254593175853,0.9894815927873779,0.7645833333333333,0.7645833333333333,0.9540021731256791,0.9298729983434566
0.35,5,0.9280169371912491,0.9593908629441624,0.9879789631855748,0.7875,0.7875,0.9570596797671034,0.9348426283821093
0.35,7,0.9439592430858806,0.9221967963386728,0.9744552967693464,0.8395833333333333,0.8395833333333333,0.9589648798521256,0.9387078961899503
0.35,9,0.9523099850968704,0.8869936034115139,0.9601803155522164,0.8666666666666667,0.8666666666666667,0.9562289562289563,0.9353948094975152
0.37499999999999994,1,0.8946657663740716,0.9818181818181818,0.9954921111945906,0.675,0.675,0.942389758179232,0.9105466593042518
0.37499999999999994,2,0.9023890784982935,0.9739884393063584,0.9932381667918858,0.7020833333333333,0.7020833333333333,0.9456366237482117,0.9160684704583103
0.37499999999999994,3,0.9144645340751043,0.9571045576407506,0.9879789631855748,0.74375,0.74375,0.9498013723365835,0.9232468249585865
0.37499999999999994,4,0.9259520451339915,0.9541984732824428,0.9864763335837716,0.78125,0.78125,0.9552564568934158,0.9320817228050801
0.37499999999999994,5,0.9356223175965666,0.9443099273607748,0.9827197595792637,0.8125,0.8125,0.9585928911689264,0.9376035339591386
0.37499999999999994,7,0.9527326440177253,0.9102844638949672,0.9691960931630353,0.8666666666666667,0.8666666666666667,0.9608938547486033,0.9420209828823854
0.37499999999999994,9,0.9562923888470234,0.871900826446281,0.9534184823441022,0.8791666666666667,0.871900826446281,0.9548532731376975,0.9337382661512976
0.39999999999999997,1,0.8998637602179836,0.9708454810495627,0.9924868519909842,0.69375,0.69375,0.9439085387638442,0.9133075648812811
0.39999999999999997,2,0.911988911988912,0.9592391304347826,0.9887302779864763,0.7354166666666667,0.7354166666666667,0.9488103821196827,0.9215902816123689
0.39999999999999997,3,0.9285208775654635,0.9522613065326633,0.98572501878287,0.7895833333333333,0.7895833333333333,0.956268221574344,0.9337382661512976
0.39999999999999997,4,0.9377236936292055,0.9492753623188406,0.9842223891810669,0.81875,0.81875,0.9604105571847507,0.9403644395361679
