threshold,min_consecutive,precision,nfall_precision,recall,nfall_recall,min_pr,f1,accuracy
0.05,1,0.7349530646051905,0.0,1.0,0.0,0.0,0.8472310630171865,0.7349530646051905
0.05,3,0.7349530646051905,0.0,1.0,0.0,0.0,0.8472310630171865,0.7349530646051905
0.05,5,0.7349530646051905,0.0,1.0,0.0,0.0,0.8472310630171865,0.7349530646051905
0.1,1,0.7349530646051905,0.0,1.0,0.0,0.0,0.8472310630171865,0.7349530646051905
0.1,3,0.7349530646051905,0.0,1.0,0.0,0.0,0.8472310630171865,0.7349530646051905
0.1,5,0.7349530646051905,0.0,1.0,0.0,0.0,0.8472310630171865,0.7349530646051905
0.15,1,0.7357656163626313,1.0,1.0,0.004166666666666667,0.004166666666666667,0.8477707006369426,0.7360574268360022
0.15,3,0.7365799667957942,1.0,1.0,0.008333333333333333,0.008333333333333333,0.8483110261312938,0.737161789066814
0.15,5,0.7369878183831672,1.0,1.0,0.010416666666666666,0.010416666666666666,0.8485814472425884,0.7377139701822197
0.2,1,0.7498591549295774,1.0,1.0,0.075,0.075,0.8570508692852543,0.7548315847598012
0.2,3,0.7528280542986425,1.0,1.0,0.08958333333333333,0.08958333333333333,0.8589867699257825,0.7586968525676422
0.2,5,0.7578347578347578,0.9821428571428571,0.9992486851990984,0.11458333333333333,0.11458333333333333,0.8619572261827608,0.7647708448371066
0.25,1,0.7652474108170311,0.9863013698630136,0.9992486851990984,0.15,0.15,0.8667318344737699,0.774157923799006
0.25,3,0.7687861271676301,0.9876543209876543,0.9992486851990984,0.16666666666666666,0.16666666666666666,0.8689970597843841,0.7785753727222529
0.25,5,0.7771929824561403,0.9801980198019802,0.9984973703981969,0.20625,0.20625,0.8740545873068069,0.7885146327995582
0.3,1,0.7897862232779097,0.9921259842519685,0.9992486851990984,0.2625,0.2625,0.8822553897180763,0.8039757040309221
0.3,3,0.7978404319136173,0.9930555555555556,0.9992486851990984,0.29791666666666666,0.29791666666666666,0.8872581721147431,0.8133627829928216
0.3,5,0.8097560975609757,0.9824561403508771,0.9977460555972952,0.35,0.35,0.8939750925614272,0.8260629486471562
0.35,1,0.8162261831591887,0.9836956521739131,0.9977460555972952,0.3770833333333333,0.3770833333333333,0.8979039891818795,0.8332413031474324
0.35,3,0.8276077451592755,0.9714285714285714,0.9954921111945906,0.425,0.425,0.9038199181446113,0.8442849254555495
