rank,rule,params,val_min_pr,val_fall_p,val_nfall_p,val_fall_r,val_nfall_r,val_fp,val_fn,test_min_pr,test_fall_p,test_nfall_p,test_fall_r,test_nfall_r,test_fp,test_fn
442,consecutive_ratio,"{""min_consecutive"": 4, ""min_ratio"": 0.03, ""threshold"": 0.525}",0.8613861386138614,0.9655436447166922,0.8613861386138614,0.9474079639368895,0.90625,45,70,0.8803088803088803,0.9739263803680982,0.8803088803088803,0.9534534534534534,0.9306122448979591,17,31
443,consecutive_ratio,"{""min_consecutive"": 4, ""min_ratio"": 0.05, ""threshold"": 0.525}",0.8613861386138614,0.9655436447166922,0.8613861386138614,0.9474079639368895,0.90625,45,70,0.8803088803088803,0.9739263803680982,0.8803088803088803,0.9534534534534534,0.9306122448979591,17,31
444,consecutive_ratio,"{""min_consecutive"": 4, ""min_ratio"": 0.07, ""threshold"": 0.525}",0.8613861386138614,0.9655436447166922,0.8613861386138614,0.9474079639368895,0.90625,45,70,0.8803088803088803,0.9739263803680982,0.8803088803088803,0.9534534534534534,0.9306122448979591,17,31
445,consecutive_ratio,"{""min_consecutive"": 4, ""min_ratio"": 0.09, ""threshold"": 0.525}",0.8613861386138614,0.9655436447166922,0.8613861386138614,0.9474079639368895,0.90625,45,70,0.8803088803088803,0.9739263803680982,0.8803088803088803,0.9534534534534534,0.9306122448979591,17,31
446,hysteresis,"{""high"": 0.6, ""low"": 0.5, ""min_consecutive"": 3}",0.8613861386138614,0.9655436447166922,0.8613861386138614,0.9474079639368895,0.90625,45,70,0.8901960784313725,0.9725609756097561,0.8901960784313725,0.9579579579579579,0.926530612244898,18,28
447,consecutive_count,"{""min_consecutive"": 5, ""min_count"": 10, ""threshold"": 0.375}",0.8609406952965235,0.9553706505295008,0.8609406952965235,0.9489105935386927,0.8770833333333333,59,68,0.8612244897959184,0.9502196193265008,0.9254385964912281,0.9744744744744744,0.8612244897959184,34,17
448,hysteresis,"{""high"": 0.475, ""low"": 0.425, ""min_consecutive"": 7}",0.8606060606060606,0.958966565349544,0.8606060606060606,0.9481592787377912,0.8875,54,69,0.889795918367347,0.96,0.923728813559322,0.972972972972973,0.889795918367347,27,18
449,topk_mean,"{""threshold"": 0.6, ""top_k"": 2}",0.8605577689243028,0.9633307868601986,0.8605577689243028,0.9474079639368895,0.9,48,70,0.8871595330739299,0.9740061162079511,0.8871595330739299,0.9564564564564565,0.9306122448979591,17,29
450,consecutive_count,"{""min_consecutive"": 1, ""min_count"": 4, ""threshold"": 0.45}",0.8604166666666667,0.9508797653958945,0.9239373601789709,0.9744552967693464,0.8604166666666667,67,34,0.8612244897959184,0.9507246376811594,0.9547511312217195,0.984984984984985,0.8612244897959184,34,10
451,consecutive_ratio,"{""min_consecutive"": 1, ""min_ratio"": 0.09, ""threshold"": 0.45}",0.8604166666666667,0.9508797653958945,0.9239373601789709,0.9744552967693464,0.8604166666666667,67,34,0.8612244897959184,0.9507246376811594,0.9547511312217195,0.984984984984985,0.8612244897959184,34,10
452,consecutive_count,"{""min_consecutive"": 2, ""min_count"": 4, ""threshold"": 0.45}",0.8604166666666667,0.9508797653958945,0.9239373601789709,0.9744552967693464,0.8604166666666667,67,34,0.8612244897959184,0.9507246376811594,0.9547511312217195,0.984984984984985,0.8612244897959184,34,10
453,consecutive_ratio,"{""min_consecutive"": 2, ""min_ratio"": 0.09, ""threshold"": 0.45}",0.8604166666666667,0.9508797653958945,0.9239373601789709,0.9744552967693464,0.8604166666666667,67,34,0.8612244897959184,0.9507246376811594,0.9547511312217195,0.984984984984985,0.8612244897959184,34,10
454,topk_mean,"{""threshold"": 0.475, ""top_k"": 5}",0.8604166666666667,0.9508797653958945,0.9239373601789709,0.9744552967693464,0.8604166666666667,67,34,0.8693877551020408,0.9534206695778749,0.9508928571428571,0.9834834834834835,0.8693877551020408,32,11
