threshold,min_consecutive,precision,nfall_precision,recall,f1,accuracy
0.05,1,0.9163810829335161,0.9914772727272727,0.9977611940298508,0.9553411932833155,0.9309773605742684
0.05,3,0.9214334941419711,0.9916666666666667,0.9977611940298508,0.9580795413830169,0.9353948094975152
0.05,5,0.9245674740484429,0.9890710382513661,0.9970149253731343,0.9594254937163376,0.9376035339591386
0.1,1,0.9283228949199722,0.983957219251337,0.9955223880597015,0.9607490097227224,0.939812258420762
0.1,3,0.9308659217877095,0.9815303430079155,0.994776119402985,0.9617604617604617,0.9414688017669796
0.1,5,0.9315164220824598,0.9815789473684211,0.994776119402985,0.9621075424034644,0.9420209828823854
0.15,1,0.9308659217877095,0.9815303430079155,0.994776119402985,0.9617604617604617,0.9414688017669796
0.15,3,0.9334733893557423,0.9817232375979112,0.994776119402985,0.963150289017341,0.943677526228603
0.15,5,0.9360505973295854,0.979381443298969,0.9940298507462687,0.964169381107492,0.9453340695748206
0.2,1,0.9367533380182712,0.9819587628865979,0.994776119402985,0.9648932319942092,0.9464384318056323
0.2,3,0.9393511988716502,0.9796437659033079,0.9940298507462687,0.9659173313995648,0.9480949751518498
0.2,5,0.9433026222537207,0.9775,0.9932835820895523,0.9676481279534714,0.950855880728879
0.25,1,0.9393511988716502,0.9796437659033079,0.9940298507462687,0.9659173313995648,0.9480949751518498
0.25,3,0.9433026222537207,0.9775,0.9932835820895523,0.9676481279534714,0.950855880728879
0.25,5,0.9458689458689459,0.9705159705159705,0.991044776119403,0.967930029154519,0.951408061844285
0.3,1,0.9439318665720369,0.9751243781094527,0.9925373134328358,0.9676245907602765,0.950855880728879
0.3,3,0.9445234708392604,0.9703703703703703,0.991044776119403,0.967225054624909,0.9503036996134733
0.3,5,0.9471428571428572,0.9659367396593674,0.9895522388059701,0.967883211678832,0.951408061844285
0.35,1,0.9451566951566952,0.9680589680589681,0.9902985074626866,0.967201166180758,0.9503036996134733
0.35,3,0.9470672389127325,0.9612590799031477,0.9880597014925373,0.9671292914536157,0.9503036996134733
0.35,5,0.9504666188083274,0.9617224880382775,0.9880597014925373,0.968898646176363,0.9530646051905025
0.39999999999999997,1,0.9484609878310666,0.9637681159420289,0.9888059701492538,0.9682133723054439,0.9519602429596907
0.39999999999999997,3,0.949748743718593,0.9593301435406698,0.9873134328358208,0.9681668496158068,0.9519602429596907
0.39999999999999997,5,0.9524838012958964,0.9597156398104265,0.9873134328358208,0.9695859289116894,0.9541689674213142
0.44999999999999996,1,0.9497847919655668,0.9616306954436451,0.9880597014925373,0.9685442574981712,0.9525124240750966
0.44999999999999996,3,0.9504310344827587,0.9594272076372315,0.9873134328358208,0.9685212298682284,0.9525124240750966
0.44999999999999996,5,0.9531362653208363,0.9575471698113207,0.9865671641791045,0.9695636230289696,0.9541689674213142
0.49999999999999994,1,0.9511143062544932,0.9595238095238096,0.9873134328358208,0.9688758696448186,0.9530646051905025
0.49999999999999994,3,0.9531362653208363,0.9575471698113207,0.9865671641791045,0.9695636230289696,0.9541689674213142
0.49999999999999994,5,0.9544468546637744,0.9532710280373832,0.9850746268656716,0.969518912963643,0.9541689674213142
0.5499999999999999,1,0.9537237888647867,0.9509345794392523,0.9843283582089553,0.9687844289386707,0.9530646051905025
0.5499999999999999,3,0.9543808834178131,0.9488372093023256,0.9835820895522388,0.9687614847482543,0.9530646051905025
0.5499999999999999,5,0.9563953488372093,0.9448275862068966,0.982089552238806,0.9690721649484536,0.9536167863059083
0.6,1,0.9549418604651163,0.9402298850574713,0.9805970149253731,0.96759941089838,0.951408061844285
0.6,3,0.9556040756914119,0.9382151029748284,0.9798507462686568,0.9675755342667649,0.951408061844285
0.6,5,0.9590343818580834,0.9346846846846847,0.9783582089552239,0.9685999261174733,0.9530646051905025
0.65,1,0.959349593495935,0.9082969432314411,0.9686567164179104,0.9639806906795395,0.9464384318056323
0.65,3,0.9606533036377134,0.9008620689655172,0.9656716417910448,0.9631559359880909,0.9453340695748206
0.65,5,0.9633781763826607,0.8921775898520085,0.9619402985074627,0.9626587005227781,0.9447818884594147
0.7,1,0.9610486891385768,0.8802521008403361,0.9574626865671642,0.9592523364485982,0.939812258420762
0.7,3,0.9658832448824868,0.8658536585365854,0.9507462686567164,0.9582549830763446,0.9387078961899503
0.7,5,0.9693955623565417,0.8551587301587301,0.9455223880597015,0.9573101624480544,0.9376035339591386
0.75,1,0.9683885890516577,0.8365758754863813,0.9373134328358209,0.9525976488433826,0.9309773605742684
0.75,3,0.971183800623053,0.8235294117647058,0.9305970149253732,0.9504573170731707,0.9282164549972391
0.75,5,0.973249409913454,0.8092592592592592,0.923134328358209,0.9475296821141325,0.9243511871893981
0.7999999999999999,1,0.9705882352941176,0.7848101265822784,0.9111940298507463,0.9399538106235565,0.913859745996687
0.7999999999999999,3,0.9736,0.7807486631016043,0.9082089552238806,0.9397683397683397,0.913859745996687
0.7999999999999999,5,0.9756888168557536,0.7642980935875217,0.8985074626865671,0.9355089355089354,0.9083379348426284
0.85,1,0.9729508196721312,0.7411167512690355,0.8858208955223881,0.9273437500000001,0.8972943125345113
0.85,3,0.9767827529021559,0.7322314049586777,0.8791044776119403,0.9253731343283582,0.895085588072888
0.85,5,0.9797979797979798,0.7174959871589085,0.8686567164179104,0.9208860759493671,0.8895637769188294
0.9,1,0.9787775891341256,0.7045813586097947,0.8604477611940299,0.9158061953931691,0.8829376035339591
0.9,3,0.9810017271157168,0.6875957120980092,0.8477611940298507,0.909527622097678,0.8752070679182772
0.9,5,0.983274647887324,0.6696296296296296,0.8335820895522388,0.9022617124394183,0.8663721700717836
0.95,1,0.9843462246777164,0.6262068965517241,0.7977611940298508,0.8812860676009894,0.8409718387631143
0.95,3,0.9857549857549858,0.6015831134564644,0.7746268656716417,0.8675302966987044,0.8249585864163446
0.95,5,0.9873294346978557,0.5834394904458599,0.7559701492537313,0.8562975486052409,0.8122584207620099
