threshold,min_consecutive,precision,nfall_precision,recall,nfall_recall,min_pr,f1,accuracy
0.05,1,0.7399226946438432,0.0,1.0,0.0,0.0,0.8505236432878451,0.7399226946438432
0.05,2,0.7399226946438432,0.0,1.0,0.0,0.0,0.8505236432878451,0.7399226946438432
0.05,3,0.7399226946438432,0.0,1.0,0.0,0.0,0.8505236432878451,0.7399226946438432
0.05,4,0.7399226946438432,0.0,1.0,0.0,0.0,0.8505236432878451,0.7399226946438432
0.05,5,0.7399226946438432,0.0,1.0,0.0,0.0,0.8505236432878451,0.7399226946438432
0.05,7,0.7399226946438432,0.0,1.0,0.0,0.0,0.8505236432878451,0.7399226946438432
0.05,9,0.7399226946438432,0.0,1.0,0.0,0.0,0.8505236432878451,0.7399226946438432
0.075,1,0.7399226946438432,0.0,1.0,0.0,0.0,0.8505236432878451,0.7399226946438432
0.075,2,0.7399226946438432,0.0,1.0,0.0,0.0,0.8505236432878451,0.7399226946438432
0.075,3,0.7399226946438432,0.0,1.0,0.0,0.0,0.8505236432878451,0.7399226946438432
0.075,4,0.7399226946438432,0.0,1.0,0.0,0.0,0.8505236432878451,0.7399226946438432
0.075,5,0.7399226946438432,0.0,1.0,0.0,0.0,0.8505236432878451,0.7399226946438432
0.075,7,0.7399226946438432,0.0,1.0,0.0,0.0,0.8505236432878451,0.7399226946438432
0.075,9,0.7403314917127072,1.0,1.0,0.0021231422505307855,0.0021231422505307855,0.8507936507936508,0.7404748757592491
0.1,1,0.7403314917127072,1.0,1.0,0.0021231422505307855,0.0021231422505307855,0.8507936507936508,0.7404748757592491
0.1,2,0.7407407407407407,1.0,1.0,0.004246284501061571,0.004246284501061571,0.851063829787234,0.7410270568746549
0.1,3,0.7415605976757056,1.0,1.0,0.008492569002123142,0.008492569002123142,0.8516047028916428,0.7421314191054665
0.1,4,0.7432057681641708,1.0,1.0,0.016985138004246284,0.016985138004246284,0.8526885141584474,0.74434014356709
0.1,5,0.7432057681641708,1.0,1.0,0.016985138004246284,0.016985138004246284,0.8526885141584474,0.74434014356709
0.1,7,0.7465181058495822,1.0,1.0,0.03397027600849257,0.03397027600849257,0.8548644338118022,0.7487575924903368
0.1,9,0.7515423443634324,1.0,1.0,0.059447983014861996,0.059447983014861996,0.8581492154979187,0.7553837658752071
0.125,1,0.7481853713009492,1.0,1.0,0.04246284501061571,0.04246284501061571,0.8559565633982753,0.7509663169519603
0.125,2,0.7511210762331838,1.0,1.0,0.05732484076433121,0.05732484076433121,0.8578745198463509,0.7548315847598012
0.125,3,0.7557811618725324,1.0,1.0,0.08067940552016985,0.08067940552016985,0.860905878573723,0.7609055770292656
0.125,4,0.7622298065984073,1.0,1.0,0.11252653927813164,0.11252653927813164,0.8650742414460943,0.7691882937603534
0.125,5,0.7657142857142857,1.0,1.0,0.12951167728237792,0.12951167728237792,0.8673139158576052,0.7736057426836003
0.125,7,0.779976717112922,1.0,1.0,0.19745222929936307,0.19745222929936307,0.8763897972531067,0.7912755383765875
0.125,9,0.78777189888301,1.0,1.0,0.23354564755838642,0.23354564755838642,0.8812890496547189,0.800662617338487
0.15,1,0.7635327635327636,1.0,1.0,0.11889596602972399,0.11889596602972399,0.8659127625201939,0.7708448371065709
0.15,2,0.7674684994272624,1.0,1.0,0.13800424628450106,0.13800424628450106,0.8684381075826313,0.7758144671452236
0.15,3,0.7732256203115984,1.0,1.0,0.16560509554140126,0.16560509554140126,0.8721119427269769,0.7829928216454998
0.15,4,0.779522978475858,1.0,1.0,0.19532908704883228,0.19532908704883228,0.8761033017325923,0.7907233572611817
0.15,5,0.7886992348440259,1.0,1.0,0.23779193205944799,0.23779193205944799,0.8818690358670616,0.8017669795692988
0.15,7,0.8082026537997588,1.0,1.0,0.3248407643312102,0.3248407643312102,0.8939292861907938,0.8244064053009387
0.15,9,0.8200734394124847,1.0,1.0,0.37579617834394907,0.37579617834394907,0.9011432414256892,0.8376587520706792
0.175,1,0.778617083091226,1.0,1.0,0.1910828025477707,0.1910828025477707,0.875530872263966,0.7896189950303699
0.175,2,0.788235294117647,1.0,1.0,0.2356687898089172,0.2356687898089172,0.8815789473684211,0.8012147984538929
0.175,3,0.7957244655581948,1.0,1.0,0.26963906581740976,0.26963906581740976,0.8862433862433863,0.8100496963003865
0.175,4,0.8057726999398677,1.0,1.0,0.31422505307855625,0.31422505307855625,0.8924408924408924,0.8216454997239094
0.175,5,0.8140947752126367,1.0,1.0,0.3503184713375796,0.3503184713375796,0.897521768251842,0.8310325786858089
0.175,7,0.8359326263256395,1.0,1.0,0.4416135881104034,0.4416135881104034,0.9106354060482501,0.8547763666482606
0.175,9,0.8518753973299428,1.0,1.0,0.505307855626327,0.505307855626327,0.920013731548232,0.8713418001104363
0.2,1,0.798094103633115,1.0,1.0,0.2802547770700637,0.2802547770700637,0.8877111626366347,0.8128106018774158
0.2,2,0.8062575210589651,1.0,1.0,0.31634819532908703,0.31634819532908703,0.8927381745502998,0.8221976808393153
0.2,3,0.818070818070818,1.0,1.0,0.3673036093418259,0.3673036093418259,0.8999328408327737,0.8354500276090557
0.2,4,0.8328154133001865,1.0,1.0,0.4288747346072187,0.4288747346072187,0.9087826381824347,0.8514632799558255
0.2,5,0.8481012658227848,1.0,1.0,0.49044585987261147,0.49044585987261147,0.9178082191780821,0.8674765323025952
0.2,7,0.8673139158576052,1.0,1.0,0.564755838641189,0.564755838641189,0.92894280762565,0.8868028713418001
0.2,9,0.8827404479578392,1.0,1.0,0.6220806794055201,0.6220806794055201,0.9377186843946815,0.9017117614577581
0.22499999999999998,1,0.8131067961165048,1.0,1.0,0.346072186836518,0.346072186836518,0.896921017402945,0.8299282164549973
0.22499999999999998,2,0.8236017209588199,1.0,1.0,0.39065817409766457,0.39065817409766457,0.9032692955847658,0.8415240198785201
0.22499999999999998,3,0.8343711083437111,1.0,1.0,0.43524416135881105,0.43524416135881105,0.9097080787508486,0.8531198233020431
0.22499999999999998,4,0.8475648323845667,1.0,1.0,0.4883227176220807,0.4883227176220807,0.9174940089010613,0.8669243511871894
0.22499999999999998,5,0.8589743589743589,1.0,1.0,0.5329087048832272,0.5329087048832272,0.9241379310344827,0.8785201546107123
0.22499999999999998,7,0.8821593153390388,1.0,1.0,0.6199575371549894,0.6199575371549894,0.9373906960475691,0.9011595803423523
0.22499999999999998,9,0.8963210702341137,1.0,1.0,0.6709129511677282,0.6709129511677282,0.945326278659612,0.9144119271120927
0.25,1,0.8236017209588199,1.0,1.0,0.39065817409766457,0.39065817409766457,0.9032692955847658,0.8415240198785201
0.25,2,0.8343711083437111,1.0,1.0,0.43524416135881105,0.43524416135881105,0.9097080787508486,0.8531198233020431
0.25,3,0.8459595959595959,1.0,1.0,0.4819532908704883,0.4819532908704883,0.9165526675786593,0.8652678078409718
0.25,4,0.8617363344051447,1.0,1.0,0.5435244161358811,0.5435244161358811,0.92573402417962,0.8812810601877415
0.25,5,0.8684381075826313,1.0,1.0,0.5690021231422505,0.5690021231422505,0.929587235518557,0.8879072335726118
0.25,7,0.8927381745502998,1.0,1.0,0.6581740976645435,0.6581740976645435,0.9433298134459698,0.9110988404196576
0.25,9,0.9047940580688724,1.0,1.0,0.7006369426751592,0.7006369426751592,0.9500177242112726,0.9221424627277747
0.27499999999999997,1,0.8328154133001865,1.0,1.0,0.4288747346072187,0.4288747346072187,0.9087826381824347,0.8514632799558255
0.27499999999999997,2,0.8422375864236329,1.0,1.0,0.46709129511677283,0.46709129511677283,0.9143636983964517,0.8614025400331309
0.27499999999999997,3,0.8562300319488818,1.0,1.0,0.5222929936305732,0.5222929936305732,0.9225473321858864,0.8757592490336831
0.27499999999999997,4,0.8729641693811075,1.0,1.0,0.5859872611464968,0.5859872611464968,0.9321739130434783,0.8923246824958586
0.27499999999999997,5,0.8821593153390388,1.0,1.0,0.6199575371549894,0.6199575371549894,0.9373906960475691,0.9011595803423523
0.27499999999999997,7,0.8999328408327737,1.0,1.0,0.6836518046709129,0.6836518046709129,0.9473312124425591,0.9177250138045279
0.27499999999999997,9,0.9128065395095368,1.0,1.0,0.7282377919320594,0.7282377919320594,0.9544159544159544,0.9293208172280508
0.3,1,0.8406524466750314,1.0,1.0,0.4607218683651805,0.4607218683651805,0.9134287661895024,0.8597459966869133
0.3,2,0.8518753973299428,1.0,1.0,0.505307855626327,0.505307855626327,0.920013731548232,0.8713418001104363
0.3,3,0.8678756476683938,1.0,1.0,0.5668789808917197,0.5668789808917197,0.9292649098474342,0.8873550524572059
0.3,4,0.8804204993429697,1.0,1.0,0.613588110403397,0.613588110403397,0.936408106219427,0.8995030369961348
0.3,5,0.8897742363877822,1.0,1.0,0.6475583864118896,0.6475583864118896,0.9416725228390723,0.9083379348426284
0.3,7,0.9066305818673883,1.0,1.0,0.7070063694267515,0.7070063694267515,0.9510290986515259,0.9237990060739922
0.3,9,0.9190672153635117,1.0,1.0,0.7494692144373672,0.7494692144373672,0.9578270192994996,0.9348426283821093
0.32499999999999996,1,0.849714648065948,1.0,1.0,0.4968152866242038,0.4968152866242038,0.9187521426122728,0.8691330756488128
0.32499999999999996,2,0.864516129032258,1.0,1.0,0.554140127388535,0.554140127388535,0.9273356401384083,0.8840419657647709
0.32499999999999996,3,0.8786885245901639,1.0,1.0,0.6072186836518046,0.6072186836518046,0.9354275741710296,0.8978464936499172
0.32499999999999996,4,0.8897742363877822,1.0,1.0,0.6475583864118896,0.6475583864118896,0.9416725228390723,0.9083379348426284
0.32499999999999996,5,0.8999328408327737,1.0,1.0,0.6836518046709129,0.6836518046709129,0.9473312124425591,0.9177250138045279
0.32499999999999996,7,0.9103260869565217,1.0,1.0,0.7197452229299363,0.7197452229299363,0.9530583214793741,0.9271120927664274
0.32499999999999996,9,0.9260539046302695,1.0,1.0,0.772823779193206,0.772823779193206,0.9616074632221027,0.9409166206515737
0.35,1,0.8667529107373868,1.0,1.0,0.5626326963906582,0.5626326963906582,0.9286209286209286,0.8862506902263942
0.35,2,0.8752449379490529,1.0,1.0,0.5944798301486199,0.5944798301486199,0.9334726576105886,0.8945334069574821
0.35,3,0.886829913964262,1.0,1.0,0.6369426751592356,0.6369426751592356,0.9400210452472816,0.9055770292655991
0.35,4,0.8993288590604027,1.0,1.0,0.6815286624203821,0.6815286624203821,0.9469964664310955,0.9171728326891221
0.35,5,0.9084745762711864,1.0,1.0,0.7133757961783439,0.7133757961783439,0.9520426287744228,0.9254555494202098
0.35,7,0.9177518848526388,0.9971590909090909,0.9992537313432835,0.7452229299363057,0.7452229299363057,0.9567702750982494,0.9331860850358917
0.35,9,0.9298611111111111,0.9973045822102425,0.9992537313432835,0.7855626326963907,0.7855626326963907,0.9633093525179856,0.943677526228603
0.37499999999999994,1,0.8758169934640523,1.0,1.0,0.5966029723991507,0.5966029723991507,0.9337979094076655,0.895085588072888
