threshold,min_consecutive,eval_level,precision,nfall_precision,recall,nfall_recall,min_pr,f1,accuracy
0.05,1,event,0.7336929867582148,0.0,1.0,0.0,0.0,0.8463932107496465,0.7336929867582148
0.05,3,event,0.7336929867582148,0.0,1.0,0.0,0.0,0.8463932107496465,0.7336929867582148
0.05,5,event,0.7336929867582148,0.0,1.0,0.0,0.0,0.8463932107496465,0.7336929867582148
0.1,1,event,0.7336929867582148,0.0,1.0,0.0,0.0,0.8463932107496465,0.7336929867582148
0.1,3,event,0.7336929867582148,0.0,1.0,0.0,0.0,0.8463932107496465,0.7336929867582148
0.1,5,event,0.7336929867582148,0.0,1.0,0.0,0.0,0.8463932107496465,0.7336929867582148
0.15,1,event,0.73767258382643,1.0,1.0,0.020257826887661142,0.020257826887661142,0.8490351872871736,0.7390877881314369
0.15,3,event,0.7387654320987654,1.0,1.0,0.02578268876611418,0.02578268876611418,0.8497585913092871,0.7405590975968612
0.15,5,event,0.7405940594059406,1.0,1.0,0.034990791896869246,0.034990791896869246,0.850967007963595,0.7430112800392349
0.2,1,event,0.7513812154696132,1.0,1.0,0.08839779005524862,0.08839779005524862,0.8580441640378549,0.7572339382050024
0.2,3,event,0.7561962569549823,0.9838709677419355,0.9993315508021391,0.11233885819521179,0.11233885819521179,0.8609271523178808,0.7631191760666993
0.2,5,event,0.7631444614599285,0.9875,0.9993315508021391,0.14548802946593,0.14548802946593,0.8654124457308249,0.7719470328592447
0.25,1,event,0.7645854657113613,0.9764705882352941,0.9986631016042781,0.15285451197053407,0.15285451197053407,0.8660869565217392,0.773418342324669
0.25,3,event,0.7770833333333333,0.9663865546218487,0.9973262032085561,0.21178637200736647,0.21178637200736647,0.8735362997658079,0.7881314369789112
0.25,5,event,0.7915119363395225,0.974025974025974,0.9973262032085561,0.27624309392265195,0.27624309392265195,0.8825791186039633,0.8052967140755272
0.3,1,event,0.7847368421052632,0.9640287769784173,0.9966577540106952,0.24677716390423574,0.24677716390423574,0.8780918727915193,0.7969592937714566
0.3,3,event,0.8003229278794403,0.9502762430939227,0.9939839572192514,0.31675874769797424,0.31675874769797424,0.8867024448419797,0.8136341343795979
0.3,5,event,0.8221606648199447,0.9487179487179487,0.9919786096256684,0.4088397790055249,0.4088397790055249,0.899121478339897,0.8366846493379108
0.35,1,event,0.8104575163398693,0.9605911330049262,0.9946524064171123,0.35911602209944754,0.35911602209944754,0.8931572629051621,0.8254046101029917
0.35,3,event,0.8287632904308898,0.9404761904761905,0.9899732620320856,0.43646408839779005,0.43646408839779005,0.9022235759975633,0.8425698871996077
0.35,5,event,0.8543238537434706,0.9240506329113924,0.983957219251337,0.5377532228360957,0.5377532228360957,0.914569742155949,0.8651299656694458
0.39999999999999997,1,event,0.8352208380520951,0.9230769230769231,0.9859625668449198,0.46408839779005523,0.46408839779005523,0.9043531575720416,0.8469838155958803
0.39999999999999997,3,event,0.8607520564042304,0.9080118694362018,0.9792780748663101,0.56353591160221,0.56353591160221,0.9161976235146967,0.868563021088769
0.39999999999999997,5,event,0.8907203907203908,0.9077306733167082,0.9752673796791443,0.6703499079189686,0.6703499079189686,0.9310784939374601,0.8940657184894556
0.44999999999999996,1,event,0.8657957244655582,0.8929577464788733,0.9745989304812834,0.583793738489871,0.583793738489871,0.9169811320754717,0.870524767042668
0.44999999999999996,3,event,0.8962962962962963,0.8949880668257757,0.9705882352941176,0.6906077348066298,0.6906077348066298,0.93196405648267,0.8960274644433546
