threshold,precision,nfall_precision,recall,f1,accuracy
0.05,0.4839537452088612,0.9889456793058362,0.9937966915688368,0.6509240246406571,0.5923365391974285
0.1,0.5273078436281698,0.977846975088968,0.9833911419423693,0.6865032246047822,0.6564963391923263
0.15,0.5646311523323331,0.9628453242724184,0.9664487726787621,0.7128133225100238,0.7021607694073828
0.2,0.5939320286636215,0.9465962441314554,0.9453708644610459,0.7295328786513963,0.7319064261843414
0.25,0.6247746123332131,0.9334704672347929,0.9244930629669157,0.7456423499031634,0.7587693563611316
0.3,0.6592578086752179,0.9187130453310606,0.8982123799359658,0.7604043141905246,0.7835148855838159
0.35,0.6902907993008104,0.9035433070866141,0.8692636072572039,0.7695078385639633,0.8008367560396948
0.39999999999999997,0.7186159565341721,0.8882287924841117,0.8381136606189968,0.7737783662284078,0.8125717492793183
0.44999999999999996,0.7512440905697935,0.8739350430307486,0.8055629669156884,0.777455903180121,0.8236179494374857
0.49999999999999994,0.7886117582568178,0.8584434058118269,0.7676760939167556,0.7780031095788549,0.832444705222072
0.5499999999999999,0.8244034218820351,0.8451667761759363,0.7327908217716115,0.7759022529839678,0.8381081150029337
0.6,0.8496125282531483,0.8333892805191899,0.7020410885805763,0.7688093498904309,0.8385162886808337
0.65,0.8756517205422315,0.8225055072045069,0.6721584845250801,0.7605283018867924,0.8381081150029337
0.7,0.895128300483451,0.8114122982807721,0.6422091782283885,0.7478639117601367,0.8343835301920968
0.75,0.9150575287643822,0.7998219421996987,0.6100586979722519,0.7320606715492056,0.8292048266537412
0.7999999999999999,0.9343286811641242,0.7878221391374015,0.5760405549626467,0.7126882607798638,0.822367917548917
0.85,0.9535705868489276,0.7753394328134666,0.5397545357524013,0.6893261776982708,0.8139238245873619
0.9,0.965711361310133,0.7628015167447344,0.5034685165421559,0.6618730270080674,0.8032602872522259
0.95,0.9778894472361809,0.7461996649500527,0.45430896478121663,0.6203944072505352,0.7873670246689967
