threshold,min_consecutive,precision,nfall_precision,recall,nfall_recall,min_pr,f1,accuracy
0.05,1,0.6388577827547592,0.92,0.9982502187226596,0.0344311377245509,0.0344311377245509,0.7791054967565723,0.6427388183324131
0.05,2,0.6410112359550562,0.9354838709677419,0.9982502187226596,0.04341317365269461,0.04341317365269461,0.7807047553882996,0.6460519050248481
0.05,3,0.6446327683615819,0.9512195121951219,0.9982502187226596,0.058383233532934134,0.058383233532934134,0.7833848266392035,0.6515737161789067
0.05,4,0.6471257825839499,0.8888888888888888,0.994750656167979,0.0718562874251497,0.0718562874251497,0.7841379310344827,0.6543346217559359
0.05,5,0.6498855835240275,0.8888888888888888,0.9938757655293088,0.08383233532934131,0.08383233532934131,0.7858872362504323,0.658199889563777
0.05,7,0.6544715447154471,0.8202247191011236,0.9860017497812773,0.1092814371257485,0.1092814371257485,0.7867364746945897,0.6626173384870238
0.05,9,0.6557083084279737,0.6666666666666666,0.9597550306211724,0.1377245508982036,0.1377245508982036,0.7791193181818181,0.6565433462175594
0.075,1,0.6438278595696489,0.8666666666666667,0.994750656167979,0.058383233532934134,0.058383233532934134,0.7817119284977655,0.6493649917172832
0.075,2,0.6471257825839499,0.8888888888888888,0.994750656167979,0.0718562874251497,0.0718562874251497,0.7841379310344827,0.6543346217559359
0.075,3,0.6515499425947188,0.8840579710144928,0.9930008748906387,0.09131736526946108,0.09131736526946108,0.7868284228769499,0.6604086140254003
0.075,4,0.6560324825986079,0.8620689655172413,0.989501312335958,0.1122754491017964,0.1122754491017964,0.7889780258109522,0.6659304251794589
0.075,5,0.660609613130129,0.8476190476190476,0.9860017497812773,0.13323353293413173,0.13323353293413173,0.7911547911547911,0.6714522363335174
0.075,7,0.6670694864048339,0.75,0.9658792650918635,0.1751497005988024,0.1751497005988024,0.7891350964974982,0.6742131419105467
0.075,9,0.6664548919949174,0.6033755274261603,0.9177602799650044,0.21407185628742514,0.21407185628742514,0.7721751932278247,0.658199889563777
0.1,1,0.648031945236737,0.8793103448275862,0.9938757655293088,0.07634730538922156,0.07634730538922156,0.7845303867403315,0.6554389839867476
0.1,2,0.654178674351585,0.8947368421052632,0.9930008748906387,0.10179640718562874,0.10179640718562874,0.7887421820708826,0.6642738818332413
0.1,3,0.6592765460910152,0.865979381443299,0.9886264216972879,0.12574850299401197,0.12574850299401197,0.7910395519775989,0.6703478741027057
0.1,4,0.6654867256637168,0.8706896551724138,0.9868766404199475,0.15119760479041916,0.15119760479041916,0.7949260042283298,0.6786305908337935
0.1,5,0.6702508960573477,0.8467153284671532,0.9816272965879265,0.17365269461077845,0.17365269461077845,0.7965921192758253,0.6836002208724462
0.1,7,0.6778816199376947,0.7330097087378641,0.9518810148731408,0.22604790419161677,0.22604790419161677,0.7918486171761282,0.684152401987852
0.1,9,0.672,0.5659163987138264,0.8818897637795275,0.2634730538922156,0.2634730538922156,0.7627695800227016,0.6537824406405301
0.125,1,0.6564310544611819,0.8823529411764706,0.9912510936132983,0.1122754491017964,0.1122754491017964,0.7898222377134889,0.6670347874102706
0.125,2,0.6617905207723815,0.8823529411764706,0.989501312335958,0.1347305389221557,0.1347305389221557,0.7931276297335204,0.6742131419105467
0.125,3,0.6639102185469581,0.8389830508474576,0.9833770778652668,0.14820359281437126,0.14820359281437126,0.7926657263751763,0.6753175041413584
0.125,4,0.6724759615384616,0.8367346938775511,0.979002624671916,0.18413173652694612,0.18413173652694612,0.7972924830780193,0.6858089453340696
0.125,5,0.6819852941176471,0.8324022346368715,0.973753280839895,0.22305389221556887,0.22305389221556887,0.8021621621621622,0.6968525676421866
0.125,7,0.6837387964148528,0.6987951807228916,0.9343832020997376,0.26047904191616766,0.26047904191616766,0.7896487985212569,0.6858089453340696
0.125,9,0.6811797752808989,0.5529715762273901,0.8486439195100612,0.3203592814371258,0.3203592814371258,0.7557460070120763,0.6537824406405301
0.15,1,0.6598480420806546,0.86,0.9877515310586177,0.12874251497005987,0.12874251497005987,0.7911702873160477,0.6709000552181116
0.15,2,0.6650887573964497,0.8429752066115702,0.9833770778652668,0.15269461077844312,0.15269461077844312,0.7935051182492058,0.676974047487576
0.15,3,0.6732732732732732,0.8493150684931506,0.9807524059492564,0.18562874251497005,0.18562874251497005,0.7984330484330484,0.6874654886802871
0.15,4,0.6809552969993876,0.8258426966292135,0.9728783902012248,0.22005988023952097,0.22005988023952097,0.8011527377521613,0.695196024295969
0.15,5,0.6896551724137931,0.8009259259259259,0.9623797025371829,0.25898203592814373,0.25898203592814373,0.8035062089116143,0.702926559911651
0.15,7,0.6911375661375662,0.6722408026755853,0.9142607174103237,0.3008982035928144,0.3008982035928144,0.7871939736346516,0.688017669795693
0.15,9,0.6806784660766961,0.5164835164835165,0.8075240594925635,0.35179640718562877,0.35179640718562877,0.7386954781912765,0.639425731639978
0.175,1,0.6645047169811321,0.8608695652173913,0.9860017497812773,0.14820359281437126,0.14820359281437126,0.7939415287072913,0.676974047487576
0.175,2,0.6702573309395572,0.8357142857142857,0.9798775153105862,0.1751497005988024,0.1751497005988024,0.7960199004975125,0.6830480397570403
0.175,3,0.6811240073304826,0.8390804597701149,0.9755030621172354,0.218562874251497,0.218562874251497,0.802158273381295,0.6963003865267808
0.175,4,0.6887086712414223,0.8125,0.9658792650918635,0.25299401197604793,0.25299401197604793,0.8040786598689003,0.702926559911651
0.175,5,0.6960154241645244,0.7647058823529411,0.94750656167979,0.29191616766467066,0.29191616766467066,0.8025194516487588,0.7056874654886803
0.175,7,0.7049518569463549,0.6694677871148459,0.8967629046369204,0.35778443113772457,0.35778443113772457,0.7893723527146708,0.6979569298729983
0.175,9,0.6938937351308485,0.5127272727272727,0.7655293088363955,0.4221556886227545,0.4221556886227545,0.7279534109816972,0.6388735505245721
0.2,1,0.67106051527861,0.8380281690140845,0.9798775153105862,0.1781437125748503,0.1781437125748503,0.7965860597439546,0.684152401987852
0.2,2,0.680073126142596,0.8411764705882353,0.9763779527559056,0.21407185628742514,0.21407185628742514,0.8017241379310345,0.695196024295969
0.2,3,0.69,0.8151658767772512,0.9658792650918635,0.25748502994011974,0.25748502994011974,0.8049580751002551,0.7045831032578685
0.2,4,0.6980166346769033,0.7903225806451613,0.9545056867891514,0.2934131736526946,0.2934131736526946,0.8063562453806356,0.7106570955273329
0.2,5,0.707641196013289,0.7450980392156863,0.931758530183727,0.3413173652694611,0.3413173652694611,0.804380664652568,0.713970182219768
0.2,7,0.7165467625899281,0.6508313539192399,0.8713910761154856,0.4101796407185629,0.4101796407185629,0.7864192656928543,0.7012700165654334
0.2,9,0.7010309278350515,0.4945904173106646,0.7139107611548556,0.47904191616766467,0.47904191616766467,0.7074122236671002,0.6272777471010491
0.22499999999999998,1,0.677771047849788,0.85,0.979002624671916,0.20359281437125748,0.20359281437125748,0.8010021474588405,0.6929872998343457
0.22499999999999998,2,0.6859452736318408,0.8029556650246306,0.9650043744531933,0.2440119760479042,0.2440119760479042,0.80189022173755,0.6990612921038101
