threshold,min_consecutive,precision,nfall_precision,recall,f1,accuracy
0.05,1,0.7349530646051905,0.0,1.0,0.8472310630171865,0.7349530646051905
0.05,3,0.7349530646051905,0.0,1.0,0.8472310630171865,0.7349530646051905
0.05,5,0.7353591160220995,1.0,1.0,0.8475007959248647,0.7355052457205964
0.1,1,0.7382140876317249,1.0,1.0,0.8493937460114869,0.7393705135284373
0.1,3,0.7390338700721821,1.0,1.0,0.8499361430395913,0.7404748757592491
0.1,5,0.7398554752640356,1.0,1.0,0.850479233226837,0.7415792379900608
0.15,1,0.7571103526734926,1.0,1.0,0.8617675623179022,0.7642186637217007
0.15,3,0.7627507163323782,1.0,1.0,0.865409622886866,0.7713970182219768
0.15,5,0.7689196995956095,1.0,1.0,0.8693664271717831,0.7791275538376587
0.2,1,0.7838633686690224,1.0,1.0,0.8788379002971278,0.7973495306460519
0.2,3,0.7927337701012508,1.0,1.0,0.8843853820598007,0.8078409718387631
0.2,5,0.8007224563515954,0.9933333333333333,0.9992486851990984,0.8890374331550802,0.8166758696852567
0.25,1,0.8080194410692588,0.9939393939393939,0.9992486851990984,0.8935169633859591,0.8249585864163446
0.25,3,0.823019801980198,0.9948717948717949,0.9992486851990984,0.9026128266033254,0.8415240198785201
0.25,5,0.8447837150127226,0.9874476987447699,0.9977460555972952,0.9149156045470204,0.8636112644947542
0.3,1,0.8509277031349968,0.9959677419354839,0.9992486851990984,0.9191430545957152,0.8707896189950304
0.3,3,0.8651465798045602,0.9891304347826086,0.9977460555972952,0.9267271458478715,0.8840419657647709
0.3,5,0.8832555036691128,0.9775641025641025,0.994740796393689,0.9356890459363958,0.8995030369961348
0.35,1,0.8812209688122097,0.9901315789473685,0.9977460555972952,0.9358703312191684,0.8995030369961348
0.35,3,0.8927125506072875,0.9756838905775076,0.9939894815927873,0.9406327763953075,0.9077857537272225
0.35,5,0.9096551724137931,0.9667590027700831,0.990984222389181,0.9485796476087738,0.921038100496963
0.39999999999999997,1,0.9054146675805346,0.9715909090909091,0.9924868519909842,0.9469534050179211,0.9182771949199338
0.39999999999999997,3,0.9163763066202091,0.9574468085106383,0.9879789631855748,0.9508315256688359,0.924903368304804
0.39999999999999997,5,0.9272598870056498,0.9544303797468354,0.9864763335837716,0.9559519475791772,0.9331860850358917
0.44999999999999996,1,0.9196366177498253,0.9605263157894737,0.9887302779864763,0.9529326574945691,0.9282164549972391
0.44999999999999996,3,0.9304964539007092,0.9526184538653366,0.98572501878287,0.9573148485954032,0.9353948094975152
0.44999999999999996,5,0.9458092485549133,0.9484777517564403,0.9834710743801653,0.9642725598526705,0.9464384318056323
0.49999999999999994,1,0.9351389878831077,0.9534313725490197,0.98572501878287,0.9597659107534747,0.9392600773053562
0.49999999999999994,3,0.946376811594203,0.9419953596287703,0.9812171299774606,0.9634821099225378,0.9453340695748206
0.49999999999999994,5,0.9579335793357934,0.9276315789473685,0.9752066115702479,0.9664929262844378,0.9503036996134733
0.5499999999999999,1,0.9474835886214442,0.9272727272727272,0.9759579263711495,0.9615099925980755,0.9425731639977912
0.5499999999999999,3,0.9578090303478904,0.9195652173913044,0.9722013523666416,0.964951528709918,0.9480949751518498
0.5499999999999999,5,0.9654395191585274,0.9041666666666667,0.9654395191585274,0.9654395191585274,0.9491993373826615
0.6,1,0.958364312267658,0.9098712446351931,0.9684447783621337,0.9633781763826607,0.9458862506902264
0.6,3,0.9645550527903469,0.8927835051546392,0.9609316303531179,0.9627399322544222,0.9453340695748206
0.6,5,0.969488939740656,0.88,0.9549211119459053,0.9621498864496594,0.9447818884594147
0.65,1,0.9697199091597275,0.8979591836734694,0.9624342599549212,0.9660633484162896,0.9503036996134733
0.65,3,0.9738058551617874,0.8693957115009746,0.9496619083395943,0.9615823507036896,0.9442297073440088
0.65,5,0.9735202492211839,0.8462998102466793,0.9391435011269722,0.9560229445506693,0.9364991717283269
0.7,1,0.9752513534416086,0.8648648648648649,0.9474079639368895,0.9611280487804879,0.943677526228603
0.7,3,0.975724353954581,0.8408239700374532,0.9361382419233659,0.9555214723926381,0.9359469906129211
0.7,5,0.9792663476874003,0.8150807899461401,0.9226145755071374,0.9500967117988394,0.9287686361126449
0.75,1,0.9792828685258964,0.8165467625899281,0.9233658903080391,0.9505027068832174,0.9293208172280508
0.75,3,0.9814516129032258,0.8003502626970228,0.9143501126972201,0.9467133411124076,0.9243511871893981
0.75,5,0.9860082304526749,0.7768456375838926,0.9000751314800901,0.9410840534171249,0.9171728326891221
0.7999999999999999,1,0.9836467702371219,0.782312925170068,0.903831705484598,0.942051683633516,0.9182771949199338
0.7999999999999999,3,0.9867330016583747,0.7669421487603306,0.8940646130728775,0.9381158849034291,0.9133075648812811
0.7999999999999999,5,0.9898305084745763,0.7416798732171157,0.8775356874530428,0.9303066507367583,0.9033683048039757
0.85,1,0.9889455782312925,0.7354330708661417,0.873779113448535,0.9278021539688872,0.9000552181115405
0.85,3,0.9896640826873385,0.72,0.8632607062359129,0.9221508828250402,0.8928768636112645
0.85,5,0.9912357581069238,0.7014925373134329,0.8497370398196844,0.9150485436893204,0.8840419657647709
0.9,1,0.9929577464788732,0.6992592592592592,0.8474830954169797,0.914471017430077,0.883489784649365
0.9,3,0.9945945945945946,0.6761768901569187,0.8294515401953418,0.9045473166734944,0.8713418001104363
0.9,5,0.9954254345837146,0.6615598885793872,0.8174305033809166,0.8976897689768977,0.8630590833793484
0.95,1,0.9962476547842402,0.6389261744966444,0.7978963185574756,0.886107634543179,0.8492545554942021
0.95,3,0.9961759082217974,0.6222222222222222,0.782870022539444,0.8767353807320152,0.8382109331860851
0.95,5,0.9961089494163424,0.6079182630906769,0.7693463561232157,0.8681644764730818,0.8282716731087797
