threshold,min_consecutive,precision,nfall_precision,recall,f1,accuracy
0.05,1,0.9189560439560439,0.9943661971830986,0.9985074626865672,0.9570815450643777,0.9337382661512976
0.05,3,0.9207988980716253,0.9916434540389972,0.9977611940298508,0.9577363896848137,0.9348426283821093
0.05,5,0.9257975034674064,0.986449864498645,0.996268656716418,0.9597411933860531,0.9381557150745444
0.1,1,0.9251559251559252,0.9864130434782609,0.996268656716418,0.9593963348904061,0.9376035339591386
0.1,3,0.9283228949199722,0.983957219251337,0.9955223880597015,0.9607490097227224,0.939812258420762
0.1,5,0.9309141660851361,0.9841269841269841,0.9955223880597015,0.9621348719798053,0.9420209828823854
0.15,1,0.9302649930264993,0.9840848806366048,0.9955223880597015,0.9617880317231434,0.9414688017669796
0.15,3,0.9341736694677871,0.9843342036553525,0.9955223880597015,0.9638728323699421,0.9447818884594147
0.15,5,0.9393511988716502,0.9796437659033079,0.9940298507462687,0.9659173313995648,0.9480949751518498
0.2,1,0.9353932584269663,0.979328165374677,0.9940298507462687,0.9638205499276411,0.9447818884594147
0.2,3,0.9386459802538787,0.9770992366412213,0.9932835820895523,0.9651921682378536,0.9469906129210381
0.2,5,0.9405940594059405,0.9748110831234257,0.9925373134328358,0.9658678286129266,0.9480949751518498
0.25,1,0.9367088607594937,0.9794344473007712,0.9940298507462687,0.9645184648805214,0.9458862506902264
0.25,3,0.9399293286219081,0.9747474747474747,0.9925373134328358,0.9655172413793104,0.9475427940364439
0.25,5,0.943222143364088,0.972636815920398,0.9917910447761195,0.9668970534739906,0.9497515184980674
0.3,1,0.9393083980239944,0.9771573604060914,0.9932835820895523,0.9655422560754443,0.9475427940364439
0.3,3,0.9418439716312057,0.970074812967581,0.991044776119403,0.9658181818181818,0.9480949751518498
0.3,5,0.9445234708392604,0.9703703703703703,0.991044776119403,0.967225054624909,0.9503036996134733
0.35,1,0.9419674451521586,0.9773869346733668,0.9932835820895523,0.9669451507446423,0.9497515184980674
0.35,3,0.9451957295373665,0.9704433497536946,0.991044776119403,0.9675774134790528,0.950855880728879
0.35,5,0.947180585296217,0.9682926829268292,0.9902985074626866,0.9682597592119665,0.9519602429596907
0.39999999999999997,1,0.9445628997867804,0.9727722772277227,0.9917910447761195,0.9676010192937751,0.950855880728879
0.39999999999999997,3,0.9464668094218416,0.9658536585365853,0.9895522388059701,0.9675300985041956,0.950855880728879
0.39999999999999997,5,0.9491039426523298,0.9615384615384616,0.9880597014925373,0.9681901279707494,0.9519602429596907
0.44999999999999996,1,0.9451566951566952,0.9680589680589681,0.9902985074626866,0.967201166180758,0.9503036996134733
0.44999999999999996,3,0.9477825464949928,0.9636803874092009,0.9888059701492538,0.9678597516435354,0.951408061844285
0.44999999999999996,5,0.9524838012958964,0.9597156398104265,0.9873134328358208,0.9695859289116894,0.9541689674213142
0.49999999999999994,1,0.9484609878310666,0.9637681159420289,0.9888059701492538,0.9682133723054439,0.9519602429596907
0.49999999999999994,3,0.9510791366906475,0.9572446555819477,0.9865671641791045,0.9684981684981685,0.9525124240750966
0.49999999999999994,5,0.9551374819102749,0.9533799533799534,0.9850746268656716,0.9698750918442322,0.9547211485367201
0.5499999999999999,1,0.9516594516594516,0.9505882352941176,0.9843283582089553,0.9677182685253118,0.951408061844285
0.5499999999999999,3,0.9543808834178131,0.9488372093023256,0.9835820895522388,0.9687614847482543,0.9530646051905025
0.5499999999999999,5,0.9563953488372093,0.9448275862068966,0.982089552238806,0.9690721649484536,0.9536167863059083
0.6,1,0.9522776572668112,0.9462616822429907,0.9828358208955223,0.9673154608887257,0.950855880728879
