threshold,min_consecutive,eval_level,precision,nfall_precision,recall,nfall_recall,min_pr,f1,accuracy
0.05,1,event,0.7240373395565928,0.0,1.0,0.0,0.0,0.839932318104907,0.7240373395565928
0.05,2,event,0.7240373395565928,0.0,1.0,0.0,0.0,0.839932318104907,0.7240373395565928
0.05,3,event,0.7240373395565928,0.0,1.0,0.0,0.0,0.839932318104907,0.7240373395565928
0.05,4,event,0.7240373395565928,0.0,1.0,0.0,0.0,0.839932318104907,0.7240373395565928
0.05,5,event,0.7240373395565928,0.0,1.0,0.0,0.0,0.839932318104907,0.7240373395565928
0.05,7,event,0.7240373395565928,0.0,1.0,0.0,0.0,0.839932318104907,0.7240373395565928
0.05,9,event,0.7240373395565928,0.0,1.0,0.0,0.0,0.839932318104907,0.7240373395565928
0.075,1,event,0.7265807962529274,1.0,1.0,0.012684989429175475,0.012684989429175475,0.8416412343167176,0.7275379229871646
0.075,2,event,0.7282863849765259,1.0,1.0,0.021141649048625793,0.021141649048625793,0.8427843803056027,0.7298716452742123
0.075,3,event,0.7291421856639247,1.0,1.0,0.02536997885835095,0.02536997885835095,0.8433571185864764,0.7310385064177363
0.075,4,event,0.7312905126694166,1.0,1.0,0.035940803382663845,0.035940803382663845,0.844792375765827,0.733955659276546
0.075,5,event,0.7325855962219598,1.0,1.0,0.042283298097251586,0.042283298097251586,0.8456558773424191,0.735705950991832
0.075,7,event,0.7364985163204748,1.0,1.0,0.0613107822410148,0.0613107822410148,0.8482570061517429,0.7409568261376897
0.075,9,event,0.7413381123058542,1.0,1.0,0.08456659619450317,0.08456659619450317,0.8514579759862778,0.7473745624270712
0.1,1,event,0.7347542924807579,1.0,1.0,0.052854122621564484,0.052854122621564484,0.8470989761092149,0.7386231038506418
0.1,2,event,0.736061684460261,1.0,1.0,0.05919661733615222,0.05919661733615222,0.8479672019132217,0.7403733955659276
0.1,3,event,0.7386904761904762,1.0,1.0,0.07188160676532769,0.07188160676532769,0.8497090037658337,0.7438739789964994
0.1,4,event,0.7422248803827751,1.0,1.0,0.08879492600422834,0.08879492600422834,0.8520425677995194,0.748541423570595
0.1,5,event,0.7457932692307693,1.0,1.0,0.10570824524312897,0.10570824524312897,0.8543889845094665,0.7532088681446908
0.1,7,event,0.7525773195876289,1.0,1.0,0.13742071881606766,0.13742071881606766,0.8588235294117647,0.7619603267211202
0.1,9,event,0.7612031921424187,0.9882352941176471,0.9991941982272361,0.17758985200845667,0.17758985200845667,0.8641114982578397,0.7724620770128354
0.125,1,event,0.7413381123058542,1.0,1.0,0.08456659619450317,0.08456659619450317,0.8514579759862778,0.7473745624270712
0.125,2,event,0.7448979591836735,1.0,1.0,0.1014799154334038,0.1014799154334038,0.8538011695906433,0.7520420070011669
0.125,3,event,0.7516656571774682,1.0,1.0,0.1331923890063425,0.1331923890063425,0.8582295988934994,0.7607934655775963
0.125,4,event,0.7571690054911532,1.0,1.0,0.15856236786469344,0.15856236786469344,0.8618055555555556,0.7677946324387398
0.125,5,event,0.7627535341118623,1.0,1.0,0.1839323467230444,0.1839323467230444,0.8654114365411436,0.7747957992998833
0.125,7,event,0.7790332705586943,1.0,1.0,0.2558139534883721,0.2558139534883721,0.8757939308398025,0.79463243873979
0.125,9,event,0.793213828425096,0.9868421052631579,0.9983883964544722,0.3171247357293869,0.3171247357293869,0.8840528005708169,0.8103850641773629
0.15,1,event,0.7521212121212121,1.0,1.0,0.13530655391120508,0.13530655391120508,0.8585264614320305,0.7613768961493582
0.15,2,event,0.7567073170731707,1.0,1.0,0.15644820295983086,0.15644820295983086,0.8615064213814647,0.7672112018669778
0.15,3,event,0.7678018575851393,0.98989898989899,0.9991941982272361,0.20718816067653276,0.20718816067653276,0.8683473389355743,0.780630105017503
0.15,4,event,0.7735495945102931,0.990990990990991,0.9991941982272361,0.23255813953488372,0.23255813953488372,0.8720112517580872,0.7876312718786465
0.15,5,event,0.7843137254901961,0.9924812030075187,0.9991941982272361,0.27906976744186046,0.27906976744186046,0.8788093550673282,0.8004667444574096
0.15,7,event,0.8050682261208577,0.9885714285714285,0.9983883964544722,0.3657505285412262,0.3657505285412262,0.8913669064748202,0.823803967327888
0.15,9,event,0.8279785809906292,0.9818181818181818,0.9967767929089444,0.45665961945031713,0.45665961945031713,0.9045703839122485,0.8477246207701283
0.175,1,event,0.7684210526315789,1.0,1.0,0.20930232558139536,0.20930232558139536,0.869047619047619,0.7817969661610268
0.175,2,event,0.778405524168236,0.9917355371900827,0.9991941982272361,0.2536997885835095,0.2536997885835095,0.8750882145377558,0.793465577596266
0.175,3,event,0.7918263090676884,0.9932432432432432,0.9991941982272361,0.3107822410147992,0.3107822410147992,0.8835055219095119,0.809218203033839
0.175,4,event,0.7978106889890535,0.9875776397515528,0.9983883964544722,0.3361522198731501,0.3361522198731501,0.8869005010737294,0.8156359393232205
0.175,5,event,0.8092749836708034,0.9890710382513661,0.9983883964544722,0.38266384778012685,0.38266384778012685,0.893939393939394,0.8284714119019837
0.175,7,event,0.8293172690763052,0.990909090909091,0.9983883964544722,0.4608879492600423,0.4608879492600423,0.906032906764168,0.8500583430571762
0.175,9,event,0.8559556786703602,0.9814814814814815,0.9959709911361805,0.5602536997885835,0.5602536997885835,0.9206703910614525,0.8757292882147024
0.2,1,event,0.7853071564281191,0.9925925925925926,0.9991941982272361,0.2832980972515856,0.2832980972515856,0.8794326241134752,0.8016336056009334
0.2,2,event,0.7964033397559409,0.9936305732484076,0.9991941982272361,0.3298097251585624,0.3298097251585624,0.8863473909935667,0.8144690781796966
0.2,3,event,0.8050682261208577,0.9885714285714285,0.9983883964544722,0.3657505285412262,0.3657505285412262,0.8913669064748202,0.823803967327888
0.2,4,event,0.815668202764977,0.9897435897435898,0.9983883964544722,0.4080338266384778,0.4080338266384778,0.8978260869565219,0.8354725787631272
0.2,5,event,0.8293172690763052,0.990909090909091,0.9983883964544722,0.4608879492600423,0.4608879492600423,0.906032906764168,0.8500583430571762
0.2,7,event,0.8550624133148405,0.9705882352941176,0.9935535858178888,0.5581395348837209,0.5581395348837209,0.9191203876257921,0.8733955659276547
0.2,9,event,0.884809215262779,0.963076923076923,0.9903303787268332,0.6617336152219874,0.6617336152219874,0.9346007604562738,0.8996499416569428
0.22499999999999998,1,event,0.798454603992273,0.9937888198757764,0.9991941982272361,0.3382663847780127,0.3382663847780127,0.8876163206871868,0.8168028004667445
0.22499999999999998,2,event,0.8093994778067886,0.9945054945054945,0.9991941982272361,0.38266384778012685,0.38266384778012685,0.8943382618103137,0.8290548424737456
0.22499999999999998,3,event,0.8210735586481114,0.9902439024390244,0.9983883964544722,0.42917547568710357,0.42917547568710357,0.901090909090909,0.8413068844807468
0.22499999999999998,4,event,0.8364864864864865,0.9871794871794872,0.9975825946817083,0.4883720930232558,0.4883720930232558,0.9099595736861448,0.8570595099183197
0.22499999999999998,5,event,0.8479452054794521,0.9881889763779528,0.9975825946817083,0.5306553911205074,0.5306553911205074,0.9166975194372454,0.8687281213535589
0.22499999999999998,7,event,0.8794579172610556,0.9743589743589743,0.9935535858178888,0.642706131078224,0.642706131078224,0.9330306469920545,0.896732788798133
0.22499999999999998,9,event,0.8996336996336997,0.9627507163323782,0.9895245769540693,0.7103594080338267,0.7103594080338267,0.9424405218726017,0.912485414235706
0.25,1,event,0.8125819134993447,0.9946808510638298,0.9991941982272361,0.3953488372093023,0.3953488372093023,0.8962775569208529,0.8325554259043174
0.25,2,event,0.8233731739707836,0.9951923076923077,0.9991941982272361,0.4376321353065539,0.4376321353065539,0.9028030578813251,0.8442240373395566
0.25,3,event,0.8440054495912807,0.991869918699187,0.9983883964544722,0.5158562367864693,0.5158562367864693,0.9147286821705426,0.8652275379229871
0.25,4,event,0.8591256072172103,0.989010989010989,0.9975825946817083,0.5708245243128964,0.5708245243128964,0.9231916480238628,0.8798133022170361
0.25,5,event,0.8753541076487252,0.9834437086092715,0.9959709911361805,0.627906976744186,0.627906976744186,0.9317753486618922,0.8943990665110851
0.25,7,event,0.897080291970803,0.9651162790697675,0.9903303787268332,0.7019027484143763,0.7019027484143763,0.9414017617770969,0.9107351225204201
0.25,9,event,0.9216867469879518,0.9559585492227979,0.9863013698630136,0.7801268498942917,0.7801268498942917,0.952899961074348,0.9294049008168028
0.27499999999999997,1,event,0.8305425318151373,0.995475113122172,0.9991941982272361,0.46511627906976744,0.46511627906976744,0.9070958302852963,0.851808634772462
0.27499999999999997,2,event,0.8452624403544649,0.9959514170040485,0.9991941982272361,0.5200845665961945,0.5200845665961945,0.9158050221565731,0.8669778296382731
0.27499999999999997,3,event,0.8615170494084899,0.9891696750902527,0.9975825946817083,0.5792811839323467,0.5792811839323467,0.924570575056012,0.882147024504084
0.27499999999999997,4,event,0.880256593014968,0.9807073954983923,0.9951651893634166,0.6448202959830867,0.6448202959830867,0.9341906202723147,0.8984830805134189
0.27499999999999997,5,event,0.8968023255813954,0.9792899408284024,0.9943593875906527,0.6997885835095138,0.6997885835095138,0.9430645777607949,0.9130688448074679
0.27499999999999997,7,event,0.9259259259259259,0.959079283887468,0.9871071716357775,0.7928118393234672,0.7928118393234672,0.9555382215288611,0.9334889148191365
0.27499999999999997,9,event,0.9374034003091191,0.9333333333333333,0.9774375503626108,0.828752642706131,0.828752642706131,0.9570019723865878,0.9364060676779463
0.3,1,event,0.850480109739369,0.99609375,0.9991941982272361,0.5391120507399577,0.5391120507399577,0.9188588366061504,0.8722287047841307
0.3,2,event,0.8646196789951152,0.9928825622775801,0.9983883964544722,0.5898520084566596,0.5898520084566596,0.9267015706806284,0.8856476079346558
0.3,3,event,0.8840372226198998,0.9810725552050473,0.9951651893634166,0.6575052854122622,0.6575052854122622,0.9363153904473086,0.9019836639439907
0.3,4,event,0.9027777777777778,0.9826589595375722,0.9951651893634166,0.718816067653277,0.718816067653277,0.9467228823303948,0.9189031505250875
