threshold,min_consecutive,precision,nfall_precision,recall,f1,accuracy
0.05,1,0.7349530646051905,0.0,1.0,0.8472310630171865,0.7349530646051905
0.05,3,0.7349530646051905,0.0,1.0,0.8472310630171865,0.7349530646051905
0.05,5,0.7349530646051905,0.0,1.0,0.8472310630171865,0.7349530646051905
0.1,1,0.7349530646051905,0.0,1.0,0.8472310630171865,0.7349530646051905
0.1,3,0.7349530646051905,0.0,1.0,0.8472310630171865,0.7349530646051905
0.1,5,0.7349530646051905,0.0,1.0,0.8472310630171865,0.7349530646051905
0.15,1,0.7402669632925473,1.0,1.0,0.8507510386705018,0.7421314191054665
0.15,3,0.7410913140311804,1.0,1.0,0.851295171090502,0.7432357813362783
0.15,5,0.7444071588366891,1.0,1.0,0.8534786790638026,0.7476532302595251
0.2,1,0.7541076487252124,1.0,1.0,0.8598191214470283,0.7603533959138598
0.2,3,0.7579726651480638,1.0,1.0,0.862325882734046,0.7653230259525124
0.2,5,0.7601370645345517,1.0,1.0,0.8637248539909149,0.7680839315295417
0.25,1,0.7707006369426752,1.0,1.0,0.8705035971223022,0.7813362782992822
0.25,3,0.7774532710280374,1.0,1.0,0.8747946105816629,0.7896189950303699
0.25,5,0.7867298578199052,0.975609756097561,0.9977460555972952,0.8797615104339185,0.7995582551076753
0.3,1,0.7942583732057417,0.9784172661870504,0.9977460555972952,0.8844488844488844,0.8083931529541689
0.3,3,0.8008449004224502,0.974025974025974,0.9969947407963937,0.8882195448460508,0.8155715074544451
0.3,5,0.8130381303813038,0.9513513513513514,0.9932381667918858,0.8941494758200879,0.827167310877968
0.35,1,0.8144963144963145,0.9726775956284153,0.9962434259954921,0.8962487326799595,0.830480397570403
0.35,3,0.8305084745762712,0.963302752293578,0.9939894815927873,0.9049247606019151,0.8464936499171728
0.35,5,0.8444302176696543,0.9518072289156626,0.990984222389181,0.9118562046318701,0.8591938155715074
0.39999999999999997,1,0.8392630241423126,0.9578059071729957,0.9924868519909842,0.9094664371772805,0.8547763666482606
0.39999999999999997,3,0.8569570871261378,0.9523809523809523,0.9902329075882795,0.9187870338096898,0.8713418001104363
0.39999999999999997,5,0.878,0.954983922829582,0.9894815927873779,0.9304132815259625,0.8912203202650469
0.44999999999999996,1,0.8898648648648648,0.9577039274924471,0.9894815927873779,0.9370330843116329,0.902263942573164
0.44999999999999996,3,0.9054520358868184,0.9475138121546961,0.98572501878287,0.9438848920863309,0.913859745996687
0.44999999999999996,5,0.9263977353149327,0.9447236180904522,0.9834710743801653,0.9540816326530612,0.9304251794588625
0.49999999999999994,1,0.9155617585484996,0.9497354497354498,0.98572501878287,0.9493487698986974,0.9226946438431806
0.49999999999999994,3,0.9308624376336422,0.9387254901960784,0.9812171299774606,0.9553767373811265,0.932633903920486
0.49999999999999994,5,0.9447272727272727,0.926605504587156,0.9759579263711495,0.9600886917960089,0.9403644395361679
0.5499999999999999,1,0.9364620938628159,0.92018779342723,0.9744552967693464,0.9550810014727541,0.932633903920486
0.5499999999999999,3,0.9493392070484582,0.9153674832962138,0.97145003756574,0.96026735982176,0.9409166206515737
0.5499999999999999,5,0.9581464872944694,0.8964059196617337,0.9631855747558227,0.9606594230048707,0.9420209828823854
0.6,1,0.9531598513011152,0.8948497854077253,0.9631855747558227,0.9581464872944694,0.9381557150745444
0.6,3,0.9636638909916729,0.8816326530612245,0.9564237415477085,0.9600301659125188,0.9414688017669796
0.6,5,0.9680933852140078,0.8346007604562737,0.9346356123215628,0.9510703363914373,0.9293208172280508
0.65,1,0.971025841816758,0.8295880149812734,0.9316303531179564,0.950920245398773,0.9293208172280508
0.65,3,0.9758842443729904,0.7936507936507936,0.9120961682945155,0.9429126213592234,0.9188293760353395
0.65,5,0.9827586206896551,0.7740303541315345,0.8993238166791886,0.9391918399372302,0.9144119271120927
0.7,1,0.9844517184942717,0.7826825127334465,0.903831705484598,0.9424206815511164,0.9188293760353395
0.7,3,0.9849498327759197,0.751219512195122,0.8850488354620586,0.9323308270676692,0.9055770292655991
0.7,5,0.9880546075085325,0.729264475743349,0.8700225394440271,0.9252896524170995,0.8967421314191054
0.75,1,0.9871685201026519,0.7242990654205608,0.8670172802404207,0.9232000000000001,0.8939812258420762
0.75,3,0.9912663755458515,0.7057057057057057,0.8527422990232908,0.9168012924071082,0.8862506902263942
0.75,5,0.9919928825622776,0.6855895196506551,0.8377160030052592,0.9083503054989817,0.8757592490336831
0.7999999999999999,1,0.9919786096256684,0.683599419448476,0.836213373403456,0.9074602527517325,0.8746548868028713
0.7999999999999999,3,0.9927272727272727,0.6638537271448663,0.8204357625845229,0.8983957219251336,0.8636112644947542
0.7999999999999999,5,0.9944289693593314,0.6457765667574932,0.8046581517655897,0.8895348837209301,0.8531198233020431
0.85,1,0.9944186046511628,0.6440217391304348,0.8031555221637866,0.8886118038237738,0.8520154610712314
0.85,3,0.995260663507109,0.6283068783068783,0.7888805409466566,0.8801341156747695,0.842076200993926
0.85,5,0.9951783992285439,0.6136950904392765,0.7753568745304282,0.8716216216216216,0.8321369409166206
0.9,1,0.9950835791543756,0.5982367758186398,0.7603305785123967,0.8620102214650767,0.8210933186085035
0.9,3,0.9959718026183283,0.5819070904645477,0.7430503380916604,0.851118760757315,0.8089453340695748
0.9,5,0.9958974358974358,0.569377990430622,0.7295266716754321,0.8421509106678232,0.7990060739922694
0.95,1,0.9978609625668449,0.545662100456621,0.7009767092411721,0.823477493380406,0.7791275538376587
0.95,3,0.9977997799779978,0.5299334811529933,0.681442524417731,0.8098214285714285,0.7647708448371066
0.95,5,0.997709049255441,0.509594882729211,0.6543951915852743,0.7903811252268602,0.7448923246824959
